,usuario,texto;;;;;;;;;;;;;;;;;;;;;;
"8535,@UOLNoticias,""@reinaldoazevedo @danailamarc @UOLNoticias @UOL sÛ sÛ o que ele sabe fazer, aumentar mais ainda o caos e jogar o povo contra os prefeitos e governadores que EST√O tentando fazer algo no combate ao corona.""";;;;;;;;;;;;;;;;;;;;;;
8544,@UOLNoticias,@UOLNoticias Espero ter noticias dessa demente com corona!!;;;;;;;;;;;;;;;;;;;;;;
"8563,@UOLNoticias,""@Batataquen @gatare @UOLNoticias @BotSentinel Qto a vc assim como v·rios do rebanho que EST√O pegando üôèque pegue corona e morra como se estivesse se afogando, pra sentir a dor daqueles que debocham seus cretinos. Abra m„o do respirador.""";;;;;;;;;;;;;;;;;;;;;;
8643,@UOLNoticias,@UOLNoticias T·aÌ≠ uma grande preocupaÁ„o nesses dias de Corona!;;;;;;;;;;;;;;;;;;;;;;
"8678,@UOLNoticias,""@UOLNoticias Lembrando esses que faleceram, infelizmente pegaram o Corona h·mais de 10 dias atr·!""";;;;;;;;;;;;;;;;;;;;;;
"8754,@UOLNoticias,""Aldemir Bendine, ex-presidente da Petrobras, È condenado por corrupÁ„o https://t.co/0b2iz05ttZ via @UOLNoticias @UOL  Que v„o para a cadeia e devolvam o dinheiro para usar no CORONAVÕRUS.""";;;;;;;;;;;;;;;;;;;;;;
"8760,@UOLNoticias,""@estadaoverifica """"na UTI‚Äî com quadro grave de falta de ar, teve a†melhoria nos sintomas apÛs os mÈdicos come·rem a ministrar cloroquina combinada com azitromicina"""".";;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
"MÈdico com corona relata medo e alÌvio com cloroquina: 'MedicaÁ„o certa' @UOLNoticias @UOL https://t.co/zpHCSVbgw8""";;;;;;;;;;;;;;;;;;;;;;
"8765,@UOLNoticias,""@BolsonaroSP @conexaopolitica """"Na UTI‚Äî com quadro grave de falta de ar, teve melhoria nos sintomas apÛs os mÈdicos come·rem a ministrar cloroquina combinada com azitromicina"""".";;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
"MÈdico com corona relata medo e alÌvio com cloroquina: 'MedicaÁ„o certa' @UOLNoticias @UOL https://t.co/zpHCSVbgw8""";;;;;;;;;;;;;;;;;;;;;;
"8771,@UOLNoticias,""@JornalOGlobo @giulianamorrone Fake, acho que nem metade disso morreu de coronavÌrus . coronavÌrus È @SF_Moro , @RodrigoMaia, @gilmarmendes, @davialcolumbre , @RedeGlobo, @folha , @UOLNoticias , @VEJA , @CNNBrasil , esses s„o o vÌrus que realmente mata.""";;;;;;;;;;;;;;;;;;;;;;
"8828,@UOLNoticias,""@Solove32773414 @UOLNoticias Deve ser falta de pixulecos, sÛ pode.";;;;;;;;;;;;;;;;;;;;;;
Agora Bolsonaro se transfigura em coronavÌrus.;;;;;;;;;;;;;;;;;;;;;;
"V„o ser felizes e parem de ficar surtando na internet.""";;;;;;;;;;;;;;;;;;;;;;
"8874,@UOLNoticias,""@UOLNoticias sÛ isso que o coronavÌrus gosta, essa foto foi tirada hoje ‡s 18h10 na linha de Ùnibus que liga S„o Miguel zona leste ao Centro de S„o Paulo https://t.co/DW1r0Zvycp""";;;;;;;;;;;;;;;;;;;;;;
8882,@UOLNoticias,@UOLNoticias Agora o exame de corona cadÍ?;;;;;;;;;;;;;;;;;;;;;;
"8923,@UOLNoticias,""@deSouzaFerdnan2 @garotacinefila @UOLNoticias Mas vocÍ reclamou que n„o tinha estudos favor·eis, mas quem faz estudo favor·el ao Corona?""";;;;;;;;;;;;;;;;;;;;;;
8970,@UOLNoticias,@deSouzaFerdnan2 @garotacinefila @UOLNoticias Existe  estudo favor·el ao coronavÌrus?;;;;;;;;;;;;;;;;;;;;;;
"8975,@UOLNoticias,""@UOLNoticias Comprovado, onde tiver buraco o corona entra.""";;;;;;;;;;;;;;;;;;;;;;
8976,@UOLNoticias,@UOLNoticias @caiomanes Nem adianta explicar para a torcida do coronavÌrus como este medicamento pode ajudar a salvar uma vida .Eles EST√O mais preocupados em xingar o governo .Nao EST√O nem aÌ≠ com as pessoas .Mais se for pra usar as mortes contra o governo pode contar com eles. #TeichLiberaCloroquina https://t.co/RC4cySMrnS;;;;;;;;;;;;;;;;;;;;;;
"9025,@UOLNoticias,""L√Å VEM CORONA !";;;;;;;;;;;;;;;;;;;;;;
"Bolsonaro inclui academias, salıes de beleza e barbearias em serviÁos essenciais durante pandemia - 11/05/2020 - Cotidiano - Folha https://t.co/HfYh5eXPQu @UOLNoticias #UOL‚Äù""";;;;;;;;;;;;;;;;;;;;;;
9035,@UOLNoticias,@UOLNoticias aÌ≠ est·instalada um foco de coronavÌrus.;;;;;;;;;;;;;;;;;;;;;;
9050,@UOLNoticias,@TeixeiraLeni @isacmariano @UOLNoticias @PoliticaeSaude Eu to vendo direto essa info no plant„o Corona da Globo. SÛ to saindo com os Ûculos por cima da m·cara.  Mas tem camelÙ vendendo aquelas que mÈdicos usam. Vou ver pra comprar.;;;;;;;;;;;;;;;;;;;;;;
"9052,@UOLNoticias,""@UOLNoticias Vao tomar no C˙ com essa merda de corona, daqui a pouco o corona entra pela bunda""";;;;;;;;;;;;;;;;;;;;;;
9063,@UOLNoticias,@UOLNoticias os governadores e prefeitos EST√O adorando isso. AtÈ cachorro vai entrar na lista de mortos do corona;;;;;;;;;;;;;;;;;;;;;;
9073,@UOLNoticias,@UOLNoticias RidÌculos ! Que falta de respeito com as famÌlias que tiveram seus parentes mortos por conta da covid ! Sao iguais ao presidente que eles veneram ! Deixa o coronavÌrus pegar alguÈm f„ famÌlia deles ! # Vai passar !;;;;;;;;;;;;;;;;;;;;;;
"9111,@UOLNoticias,""@CokeAndRum @totavas @UOLNoticias Estamos aqui nos esquivando do corona. Confinados, mas pegando um vento, nÈ?""";;;;;;;;;;;;;;;;;;;;;;
"9151,@UOLNoticias,""@UOLNoticias AvanÁo do corona na quarentena: """"sem ela seria pior"""".";;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
"AvanÁo do corona no calor: """"sem ele seria pior...ou melhor, isso È uma prova que ele n„o adianta nada"""".""";;;;;;;;;;;;;;;;;;;;;;
"9155,@UOLNoticias,""@UOLNoticias EST√O empurrando a culpa da crise para o Corona. Nem a explicaÁ„o do Meirelles deu para engolir, e olha que eu tentei.""";;;;;;;;;;;;;;;;;;;;;;
"9170,@UOLNoticias,""@reinaldoazevedo @UOLNoticias @UOL Depois desse Tempo de Trevas do bolsolavismo teremos de criar Leis rÌgidas, como na Alemanha, para preservar o Brasil dessas pandemias. Esses s„o vÌrus piores q o Corona, mas atuam de forma parecida.""";;;;;;;;;;;;;;;;;;;;;;
9174,@UOLNoticias,@UOLNoticias Vacina contra coronavÌrus vai sair nunca?;;;;;;;;;;;;;;;;;;;;;;
"9226,@UOLNoticias,""@UOLNoticias J·estamos pagando h·tempos. A crise do capit„o Corona È a evidÍncia de que elegeram um despreparado total, um vaidoso que sÛ se preocupa com a reeleiÁ„o e o poder de proteger os filhos, o Queiroz e as suas rachadinhas. https://t.co/PyBzPRPXNk""";;;;;;;;;;;;;;;;;;;;;;
"9230,@UOLNoticias,""@UOLNoticias Ah, para j·com isso, corona!!!""";;;;;;;;;;;;;;;;;;;;;;
"9234,@UOLNoticias,""@UOLNoticias Fizeram a medida mais BURRA e canalha de TODAS. EST√O trabalhando pelo vÌrus. Torcem pelo Corona.";;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Agora o trabalhador vai precisar ainda mais se espremer em Ùnibus e metrÙs. #ReageSP;;;;;;;;;;;;;;;;;;;;;;
"#FechadoComBolsonaro""";;;;;;;;;;;;;;;;;;;;;;
"9236,@UOLNoticias,""@wendellfiuza @UOLNoticias Sem transporte p˙blico vai ser difÌcl. ";;;;;;;;;;;;;;;;;;;;;;
Sem escola. ;;;;;;;;;;;;;;;;;;;;;;
Sem internet.;;;;;;;;;;;;;;;;;;;;;;
Sem governo.;;;;;;;;;;;;;;;;;;;;;;
Com CORONAVÕRUS.;;;;;;;;;;;;;;;;;;;;;;
Corona dura atÈ em 2021!!;;;;;;;;;;;;;;;;;;;;;;
Tudo para dar certo !!!!;;;;;;;;;;;;;;;;;;;;;;
"Kkkkk""";;;;;;;;;;;;;;;;;;;;;;
9247,@UOLNoticias,@UOLNoticias Ele est·comemorando as centenas de morte e e o presidente n„o est·nem aÌ≠ com o prÛximo ele sÛ que saber da polÌtica este È o foco dele pois se fosse au contr·rio ele era o primeiro da exemplo üëé fazer o que est·fazendo seria bom se um familiar dele pegasse o coronavÌrus.;;;;;;;;;;;;;;;;;;;;;;
"9297,@UOLNoticias,""@ArgentApe @UOLNoticias @UOL O Corona nos esclareceu algumas coisas:";;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
1) sÛ a classe trabalhadora que produz a riqueza;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
2) Pastor n„o cura porra nenhuma;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
3) BOLSONARO È genocida;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
4) Regina Duarte È MalÈvola e cria do Golpe 64;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
"5) O Brasil n„o aguenta mais esse desgoverno fascista. https://t.co/J5w0P9S6fX""";;;;;;;;;;;;;;;;;;;;;;
"9355,@UOLNoticias,""@UOLNoticias T·certo, 10000 mortes por corona, papai passeando de jet ski e o gado passivo assistindo embasbacado as atitudes doentias dessa famÌlia de insensÌveis!""";;;;;;;;;;;;;;;;;;;;;;
9367,@UOLNoticias,@carmot4000 @UOLNoticias Mais uma que vamos dizer bem feito logo que ela pegar corona!;;;;;;;;;;;;;;;;;;;;;;
9372,@UOLNoticias,@UOLNoticias Bem q ele poderia encher de lessoas na divulgaÁ„o parece esquerdopsta. Ta com medo fa· como maluco fo seu pai. √ë tenha medo do corona;;;;;;;;;;;;;;;;;;;;;;
"9380,@UOLNoticias,""@CDuarte83 @barros432 @UOLNoticias 16 meses de Republicanos e veio o coronavÌrus, agora È preciso resolver est·pica pra depois come·r do zero, mas, ninguÈm mais quer Progressista no poder com agenda pra minoria, a agenda deve ser em prol da Maioria a minoria que se foda e se adequem a maioria...""";;;;;;;;;;;;;;;;;;;;;;
"9461,@UOLNoticias,""@AdemirSalgueiro @UOLNoticias Se n„o pegar corona, morre de fome, e fica desempregado.";;;;;;;;;;;;;;;;;;;;;;
"Qual tua soluÁ„o?""";;;;;;;;;;;;;;;;;;;;;;
9527,@UOLNoticias,@UOLNoticias Ser·que ele fez alguma doaÁ„o? Ou comprou alguns respiradores para ajudar no combate ao coronavÌrus? Claro... Que errou sendo irÙnico.;;;;;;;;;;;;;;;;;;;;;;
"9536,@UOLNoticias,""@reinaldoazevedo @UOLNoticias @UOL Uma conta";;;;;;;;;;;;;;;;;;;;;;
PopulaÁ„o brasileira È de 210 milhıes, ;;;;;;;;;;;;;;;;;;;;;;
Bolsonaro disse que  70% da populaÁ„o vai ser infectada pelo Corona, ou seja 147 milhıes de pessoas.;;;;;;;;;;;;;;;;;;;;;;
"O percentual de mortes È de aproximadamente 6.5% dos infectados, isso quer dizer que em tese morrer„o 9.5 milhıes de pessoas.""";;;;;;;;;;;;;;;;;;;;;;
"9563,@UOLNoticias,""@UOLNoticias Sem noÁ„o! #ForaBolsonaro!!!! #ForaMourao e todas e todos os golpistas que destru√≠ram o meu PaÌs, para derrubar uma mulher honesta e colocar uma milÌca no lugar! Cada morte do Corona";" o sangue da Marielle e tantos, tem a participaÁ„o de vocÍs! #NaoPassarao!""";;;;;;;;;;;;;;;;;;;;;
9657,@UOLNoticias,@BardoOmar @UOLNoticias Eu sÛ gostaria que o coronavÌrus fosse mais seletivo;;;;;;;;;;;;;;;;;;;;;;
"9658,@UOLNoticias,""@UOLNoticias Alienado. Prefere q a populaÁ„o inteira do MA e do Brasil pegue corona de uma vez e sobrecarregue os hospitais, gerando mortes em massa""";;;;;;;;;;;;;;;;;;;;;;
"9694,@UOLNoticias,""@AdsumP @UOLNoticias @UOL O Corona nos esclareceu algumas coisas:";;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
1) sÛ a classe trabalhadora que produz a riqueza;;;;;;;;;;;;;;;;;;;;;;
2) Pastor n„o cura porra nenhuma;;;;;;;;;;;;;;;;;;;;;;
3) BOLSONARO È genocida;;;;;;;;;;;;;;;;;;;;;;
4) Regina Duarte È MalÈvola e cria do Golpe 64;;;;;;;;;;;;;;;;;;;;;;
5) O Brasil n„o aguenta mais esse desgoverno fascista.  ;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
"https://t.co/emHn17CsDf""";;;;;;;;;;;;;;;;;;;;;;
"9704,@UOLNoticias,""@UOLNoticias @AdsumP O Corona nos esclareceu algumas coisas:";;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
1) sÛ a classe trabalhadora que produz a riqueza;;;;;;;;;;;;;;;;;;;;;;
2) Pastor n„o cura porra nenhuma;;;;;;;;;;;;;;;;;;;;;;
3) BOLSONARO È genocida;;;;;;;;;;;;;;;;;;;;;;
4) Regina Duarte È MalÈvola e cria do Golpe 64;;;;;;;;;;;;;;;;;;;;;;
5) O Brasil n„o aguenta mais esse desgoverno fascista.  ;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
"https://t.co/emHn17CsDf""";;;;;;;;;;;;;;;;;;;;;;
"9783,@UOLNoticias,""@BeneditoJos15 @UOLNoticias Eu assisto todoooooo domingo. E nos cultos q vi em momento algum foi falado q as favas curam corona. DoaÁıes sempre foram pedidas. Doa quem crÍ, quem pode, quem quer. Mais enfim, cada um acredita no que quer. Eu assisto e me ajuda muito. sÛ nessas horas q a nossa fÈ È necessaria.""";;;;;;;;;;;;;;;;;;;;;;
"9802,@UOLNoticias,""@UOLNoticias Saudades todos os dias as 17:00 horas para deixar os brasileiros informados sobre Covid19,  e dava um pouco de seguran·! E agora misericÛrdia temos um Frankstein representante do coronavÌrus üòµ credo! Horror! Deus te abenÁoe grandemente sua vida sua miss„o de mÈdico!""";;;;;;;;;;;;;;;;;;;;;;
"9842,@UOLNoticias,""@UOLNoticias Exato, ele atÈ est·andando de jet Ski com 10k CORONAVÕRUS.""";;;;;;;;;;;;;;;;;;;;;;
"9867,@UOLNoticias,""@UOLNoticias O caos j·est·aÌ≠, com o enfrentamento do corona e de um presidente pior q esse vÌrus. E o PR ainda acha q o caos ainda n„o chegou!@!""";;;;;;;;;;;;;;;;;;;;;;
"9908,@UOLNoticias,""@UOLNoticias Mas e o histÛrico de atleta ? N„o salva as pessoas ? Vai me dizer que Bolsonaro pegou corona e n„o quis contar ? Midia ridÌcula, sÛ porque Bolsonaro quase matou a prÛpria m„e pra n„o divulgar os exames, v„o dizer que ele n„o sabe do que fala...""";;;;;;;;;;;;;;;;;;;;;;
"9935,@UOLNoticias,""@UOLNoticias Enquanto a mÌdia continuar alimentando as redes sociais com Bolsonaro e seu projeto de MUSSOLINI, ficaremos andando em c√≠rculos enquanto o maluco ocupa espaÌßo na MÌdia, que seria do CORONAVÕçRUS. E os mortos que estamos enterrando. ";;;;;;;;;;;;;;;;;;;;;;
"Ju√≠zo minha gente!""";;;;;;;;;;;;;;;;;;;;;;
9947,@UOLNoticias,@UOLNoticias Unir esforÁos tipo a Estado q criou vale corona para desembargadores e promotores com coisa q essas 2 classes ganhasse mÌseros sal·rios mÌnimos.... j·deveria ter mandado esses a merda com mais esse penduricalhos;;;;;;;;;;;;;;;;;;;;;;
9950,@UOLNoticias,@BlogdoNoblat @UOLNoticias @UOL sÛ olha que esse VÈio foi infectado pela COVID-19 estava no avi„o presidencial do corona vindo dos States.;;;;;;;;;;;;;;;;;;;;;;
"9961,@UOLNoticias,""@UOLNoticias Esta l·tima de Governo, com o Paulo Guedes, que deu dinheiro aos bancos, querem nos matarmos, ou de corona, de fome, ou endividados, com os bancos que ele prestigiou com trilhıes, um verdadeiro picareta, do """"santo Mercado Financeiro"""" que odeia pobres, e quer entregar o PaÌs.""";;;;;;;;;;;;;;;;;;;;;;
9963,@UOLNoticias,@UOLNoticias A quarentena vai colocar mais 250 milhıes de pessoas a fome extrema. Se 2% morrerem vai ser mais que o corona no mundo todo. O vÌrus existe e È perigoso mas deve haver uma flexibilizaÁ„o;;;;;;;;;;;;;;;;;;;;;;
"9964,@UOLNoticias,""@UOLNoticias Pra ele, nada t·acontecendo. E todos os desastres do Corona ele vai tentar colocar a conta nos governadores.""";;;;;;;;;;;;;;;;;;;;;;
9997,@UOLNoticias,@UOLNoticias Vai corona;;;;;;;;;;;;;;;;;;;;;;
10050,@UOLNoticias,@UOLNoticias ainda bem q n„o foi pro cap. corona sen„o ele ia pegar o covid por telefone te t„o lixo q esse merda È;;;;;;;;;;;;;;;;;;;;;;
10088,@UOLNoticias,@BrazilFight @UOLNoticias @UOL Ele jah pegou CORONAVÕRUS;;;;;;;;;;;;;;;;;;;;;;
"10130,@UOLNoticias,""@UOLNoticias Vai l·Corona, trabalha!!""";;;;;;;;;;;;;;;;;;;;;;
"10138,@UOLNoticias,""@blogdojosias @UOLNoticias @UOL @Rconstantino Josias, para um pouco, vc parece um riscado, vc tem um nome a zelar, n„o joga na lama assim, sÛ para fazer parte do grupinho que È do contra. Vai com calma, pode criticar, mas critique algo relevante, vem falar de churrasco, ou porque n„o entregou exame do Corona.""";;;;;;;;;;;;;;;;;;;;;;
"10250,@UOLNoticias,""@UOLNoticias VALDOMIRO DO DIABO VENDE POR ATsÛ R$ 1000 REAIS CARO«O DE FEIJ√O PARA CURAR CORONAVÕçRUS   ";;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
"N„o sei se tenho mais raiva dele ou de quem compra.""""";;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
"https://t.co/pTrRHUwleg https://t.co/R0Lx4hVAyT""";;;;;;;;;;;;;;;;;;;;;;
"10268,@UOLNoticias,""@UOLNoticias Os Genocidas Unidos, grupo composto por LÈgis Lativo (Centr„o, bancada BBB e SituaÁ„o), J˙ di Ci·rio e ZÈ Cutivo, ir„o se apresentar na FOMEGERADA churrascada do capit„o Corona. Parece que v„o condecorar o coronavÌrus pela contribuiÁ„o que ele tem dado p/a reforma da previdÍncia.""";;;;;;;;;;;;;;;;;;;;;;
"10293,@UOLNoticias,""@cassioelp1 @UOLNoticias Pqp, vcs se preocupa mais com a economia do q com a doen·. Vou te dizer uma coisa, TODOS os paÌses q o coronavÌrus passou tiveram colapso na economia, mas a prioridade de quase todos È evitar morte pra essa doen· desgra·da.""";;;;;;;;;;;;;;;;;;;;;;
10295,@UOLNoticias,@compiladas @UOLNoticias Isolamento social respons·el por 66% de casos de corona em Nova Iorque. 66% pegaram a doen·  casa. sÛ muito eficiente kkk;;;;;;;;;;;;;;;;;;;;;;
"10296,@UOLNoticias,""@UOLNoticias Vai, corona!""";;;;;;;;;;;;;;;;;;;;;;
"10297,@UOLNoticias,""@BlogdoNoblat @UOLNoticias @UOL Cientistas da OMS recomenda que extintor de incÍncido socado no ‚nus protege contra o coronavÌrus, a lei j·foi aprovada por um prefeito """"rosinha"""", ele quer ou que todos sejam """"frufru"""" igual a ele ou quer que o povo morra com o mofo em casa...""";;;;;;;;;;;;;;;;;;;;;;
10300,@UOLNoticias,@UOLNoticias O cara vendeu meia abenÁoada pra curar doen·. Vendeu fronha de travesseiro pra curar drogado. Vendeu tijolinho pra receber a bÍnÁ„o da casa prÛpria. Pq n„o pode vender sementes pra cura do Corona? Esse canalha j·era pra t·preso desde qdo apareceu na TV;;;;;;;;;;;;;;;;;;;;;;
10302,@UOLNoticias,@UOLNoticias O corona grill dos bolsominions foi sonho de uma noite de pandemia. Acordaram com o Roberto Jefferson batendo na porta.;;;;;;;;;;;;;;;;;;;;;;
10303,@UOLNoticias,@UOLNoticias sÛ pq j·se curou do corona daÌ≠ j·criou anticorpos. Fala sÈrio.;;;;;;;;;;;;;;;;;;;;;;
"10305,@UOLNoticias,""@UOLNoticias Mas ele j·teve corona, esqueceram ? Bando de retardado""";;;;;;;;;;;;;;;;;;;;;;
10350,@UOLNoticias,@Octopusajnin @UOLNoticias @UOL Eu sÛ n„o entendi o ainda investigar... Tem o vÌdeo dele vendendo os feijıes e afirmando que eles curam o coronavÌrus. Precisa mais o quÍ? Plantar os feijıes e verificar esse curam mesmo? Pra mim È fingir que EST√O fazendo alguma coisa. N„o duvido nada que atÈ pe·m porcentagem.;;;;;;;;;;;;;;;;;;;;;;
"10374,@UOLNoticias,""@UOLNoticias Parece que amanh„ ele vai fazer a """" feijoada ungida"""" ........ Fique livre do Corona por apenas 50 mil bozos!!!   ";;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Deus È bom.........;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
O ;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Tempo ;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Todo!!!;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
"AmÈm irm„o????""";;;;;;;;;;;;;;;;;;;;;;
"10383,@UOLNoticias,""@freitas6388 @UOLNoticias @UOL @doria deve ter ficado puto ,corona jato ou covid„o vem aÌ≠ Sr PinÛquio""";;;;;;;;;;;;;;;;;;;;;;
"10387,@UOLNoticias,""@MouraoBreno @UOLNoticias Sim, Bolsonaro n„o fez churrasco e nem tem mais de 10mil casos de mortes de corona.""";;;;;;;;;;;;;;;;;;;;;;
"10397,@UOLNoticias,""@UOLNoticias Por que esse homem ainda est·solto? Essa È a pergunta que n„o quer calar, tinha um, aqui na ParaÌ≠ba fazendo garrafada as 100 reais prometendo cura o corona, foi preso nas primeiras garrafadas e esse bandido ainda est·solto, porque???""";;;;;;;;;;;;;;;;;;;;;;
"10455,@UOLNoticias,""@BrazilNobre @DiegoLuizVencer @UOLNoticias Vai falir por ter endossado a narativa da china que o corona n„o transmitia de pessoa p/ pessoa, vai falir pq n„o recomendou o fechamento de fronteiras, etc etc.";;;;;;;;;;;;;;;;;;;;;;
"Essa merda n„o tem credibilidade mais.""";;;;;;;;;;;;;;;;;;;;;;
10528,@UOLNoticias,@UOLNoticias Milhıes morrendo de fome e milhares morrendo  de coronavÌrus e toda a populaÁ„o bancando esse churrasco da morte;;;;;;;;;;;;;;;;;;;;;;
"10536,@UOLNoticias,""@roxmo @UOLNoticias @UOL Engra·do foi a cara de bunda. ";;;;;;;;;;;;;;;;;;;;;;
"William corona bonner . Anunciou""";;;;;;;;;;;;;;;;;;;;;;
10541,@UOLNoticias,@UOLNoticias Acho que nesse exame tem coisa pior que o coronavÌrus... pq ainda existem coisas piores n„o È?!;;;;;;;;;;;;;;;;;;;;;;
10552,@UOLNoticias,MÈdico com corona relata medo e alÌvio com cloroquina: 'MedicaÁ„o certa' @UOLNoticias @UOL https://t.co/oKE7BSNYD9;;;;;;;;;;;;;;;;;;;;;;
10598,@UOLNoticias,@UOLNoticias N„o esque· de chamar o Onix pra assar a carne. Quero todo governo aÌ≠. Cerveja Corona pra todos.;;;;;;;;;;;;;;;;;;;;;;
"10623,@UOLNoticias,""@UOLNoticias Quanto mais, melhor. Festival do corona!""";;;;;;;;;;;;;;;;;;;;;;
"10679,@UOLNoticias,""@UOLNoticias A NOSSA ECONOMIA JA VEM DEFASADA DESDE O TEMER,MAS PAULO GUEDES FALOU QUE IA COLOC√Å-LA NOS EIXOS COM SUAS REFORMAS,ATsÛ HOJE N√O FEZ NADA,AGORA A CULPA sÛ DO CORONAVÕçRUS""";;;;;;;;;;;;;;;;;;;;;;
10693,@UOLNoticias,@UOLNoticias Paraguai um pais pequeno j·o Brasil È imenso se o Brasil fosse o tamanho do estado de s„o paulo estava tudo normal do coronavÌrus;;;;;;;;;;;;;;;;;;;;;;
"10734,@UOLNoticias,""@UOLNoticias E o povo comtinua andamdo sem mascara, se aglomerando e fazemdo corona fest, a teoria de Darwin esta sendo comprovada mais uma vez.""";;;;;;;;;;;;;;;;;;;;;;
10763,@UOLNoticias,@UOLNoticias Bora ver se dessa Vez o CORONA ATACA!!!;;;;;;;;;;;;;;;;;;;;;;
"10778,@UOLNoticias,""@UOLNoticias Que nem eu disse deixa ele fazer o churrasco ,que haja bastante aperto de m„o, beijos ,abraÌßos ,que daÌ≠ vou ficar muito feliz daqui 1 semana de houvir ,pessoas que foram em festa na casa de Bolsonaro EST√O com coronavÌrus, v„o precisar de UTI""";;;;;;;;;;;;;;;;;;;;;;
10780,@UOLNoticias,@UOLNoticias Certeza que teve corona;;;;;;;;;;;;;;;;;;;;;;
"10785,@UOLNoticias,""@UOLNoticias Agora depois dessa festa ,e que a justi· deve mais ainda pedir o exame da pessoa aÌ≠ de coronavÌrus, segundo ele n„o tinha dado positivo mas com certeza esse cai dar ,vou torcer pra isso""";;;;;;;;;;;;;;;;;;;;;;
"10786,@UOLNoticias,""@UOLNoticias Que convide ,que se complementam bastante ,se abracem, se beijem ,Que o vÌrus se espalhem bastante l·entre eles Pq aqui da minha casa ,vou ficar t„o feliz Quando houvir a notÌca Pessoas que foram em festa de Bolsonar ,contrariam coronavÌrus, e muitos v„o precisar de UTI""";;;;;;;;;;;;;;;;;;;;;;
10798,@UOLNoticias,@UOLNoticias Antes eu n„o dava muita bola pra esse tipo de notÌca. Achava que por ser longe n„o precisava me preocupar. Hj eu  leio e releio. Efeitos do corona üòï;;;;;;;;;;;;;;;;;;;;;;
10817,@UOLNoticias,@MortadeladAvila @UOLNoticias Cidad„os de bem È o caralho cambada de filhos da puta! Tomara que o corona entre rabo adentro de vocÍs e contamine as famÌlias de vocÍs. Babacas!!!!;;;;;;;;;;;;;;;;;;;;;;
"10822,@UOLNoticias,""@reinaldoazevedo @UOLNoticias @UOL A liga da injusti·:";;;;;;;;;;;;;;;;;;;;;;
Ministro ‚ÄúMorto vivo‚Äù ;;;;;;;;;;;;;;;;;;;;;;
‚ÄúO economista fantasma‚Äù;;;;;;;;;;;;;;;;;;;;;;
‚ÄúA Secretina doidona‚Äù;;;;;;;;;;;;;;;;;;;;;;
‚ÄúO educador mal educado‚Äù;;;;;;;;;;;;;;;;;;;;;;
‚ÄúO General aloprado‚Äù ;;;;;;;;;;;;;;;;;;;;;;
‚ÄúO chanceler miolo mole‚Äù;;;;;;;;;;;;;;;;;;;;;;
"Todos sob o desgoverno do Capit„o Corona Louco!!!""";;;;;;;;;;;;;;;;;;;;;;
10844,@UOLNoticias,@UOLNoticias Palha·da essa novela toda vindo de uma famÌlia t„o orgulhosa como a dele sÛ prova uma coisa que o presidente mentiu e o Corona foi contaminado pelo presidente... n„o pera o presidente foi contaminado pelo Corona!;;;;;;;;;;;;;;;;;;;;;;
"10880,@UOLNoticias,""@UOLNoticias Os bolsominions ainda EST√O nessa de cloroquina milagrosa, sendo que h·umas duas semanas o capit„o corona da milÌca sequer a menciona. Se amanh„ ele falar que a cura È lamber corrim„o de hospital, a gadolandia vai toda repetir cegamente.""";;;;;;;;;;;;;;;;;;;;;;
"10889,@UOLNoticias,""@UOLNoticias Eeeeeeeee novel„o, o mundo inteiro j·sabe que o presidente Corona foi infectado.""";;;;;;;;;;;;;;;;;;;;;;
10907,@UOLNoticias,@igormello @UOLNoticias Corona vai dar uma liÁ„o nele;;;;;;;;;;;;;;;;;;;;;;
