Source,Target,Type,Weight
4072,29015,Directed,1
4073,25844,Directed,1
4074,29016,Directed,1
4075,29017,Directed,1
4076,26086,Directed,1
4077,29018,Directed,1
4078,29019,Directed,1
2334,27630,Directed,1
4079,29020,Directed,1
4080,29021,Directed,1
4081,29022,Directed,1
4082,27287,Directed,1
4083,29023,Directed,1
4084,29024,Directed,1
4085,26877,Directed,1
4086,29025,Directed,1
4087,25853,Directed,1
4088,29026,Directed,1
4089,27148,Directed,1
22,25638,Directed,1
1451,26903,Directed,1
4090,29027,Directed,1
4091,29028,Directed,1
4092,25891,Directed,1
4093,29029,Directed,1
4094,29030,Directed,1
4095,29031,Directed,1
4096,26482,Directed,1
4097,28206,Directed,1
4098,25962,Directed,1
4099,25962,Directed,1
4100,29032,Directed,1
4101,29033,Directed,1
4102,26325,Directed,1
4103,29034,Directed,1
4104,29035,Directed,1
4105,25975,Directed,1
4106,29036,Directed,1
4107,29037,Directed,1
4108,26309,Directed,1
4109,29038,Directed,1
4110,29039,Directed,1
4111,29040,Directed,1
4112,29041,Directed,1
4113,29042,Directed,1
4114,29043,Directed,1
3851,29044,Directed,1
4115,29045,Directed,1
4116,29046,Directed,1
4117,29047,Directed,1
2629,29048,Directed,1
4118,25673,Directed,1
4119,29049,Directed,1
4120,29050,Directed,1
4121,29051,Directed,1
4122,29052,Directed,1
4123,29053,Directed,1
4124,29054,Directed,1
4125,25818,Directed,1
4126,29055,Directed,1
4127,29056,Directed,1
4128,29057,Directed,1
4129,29058,Directed,1
4130,29059,Directed,1
4131,29060,Directed,1
855,25649,Directed,1
4132,29061,Directed,1
4133,29062,Directed,1
4134,29063,Directed,1
4135,25720,Directed,1
4136,29064,Directed,1
4137,29065,Directed,1
4138,29066,Directed,1
4139,29067,Directed,1
4083,29068,Directed,1
4140,25844,Directed,1
4141,29069,Directed,1
4142,25891,Directed,1
3284,29070,Directed,1
4143,29071,Directed,1
4144,29072,Directed,1
4145,29073,Directed,1
4146,29074,Directed,1
4147,29075,Directed,1
4148,29076,Directed,1
4149,29077,Directed,1
4150,28632,Directed,1
4151,29078,Directed,1
4152,29079,Directed,1
4153,29080,Directed,1
4154,25739,Directed,1
4155,26237,Directed,1
4156,29081,Directed,1
4157,29082,Directed,1
4158,29083,Directed,1
4159,27771,Directed,1
4160,29084,Directed,1
4161,29085,Directed,1
4162,26706,Directed,1
4163,29086,Directed,1
4164,29087,Directed,1
4165,29088,Directed,1
4166,29089,Directed,1
4167,27607,Directed,1
4168,26986,Directed,1
4169,29090,Directed,1
4170,25649,Directed,1
4171,29091,Directed,1
4172,27828,Directed,1
4173,29092,Directed,1
2857,28057,Directed,1
4174,29093,Directed,1
4175,29094,Directed,1
4176,29095,Directed,1
4177,29096,Directed,1
4178,29097,Directed,1
4179,25844,Directed,1
4180,29098,Directed,1
4181,25891,Directed,1
4182,29099,Directed,1
4183,27316,Directed,1
4184,29100,Directed,1
4185,29101,Directed,1
4186,29102,Directed,1
4187,29103,Directed,1
4188,29104,Directed,1
4189,29105,Directed,1
4190,29106,Directed,1
4191,29107,Directed,1
4192,25955,Directed,1
4193,25897,Directed,1
4194,26878,Directed,1
4195,29108,Directed,1
4196,29109,Directed,1
4197,29110,Directed,1
4198,29111,Directed,1
4199,25893,Directed,1
4200,29112,Directed,1
4201,29113,Directed,1
4202,29114,Directed,1
4203,29115,Directed,1
4204,29116,Directed,1
4205,29117,Directed,1
4206,29118,Directed,1
4207,27853,Directed,1
4208,29119,Directed,1
4209,25962,Directed,1
4210,29120,Directed,1
4211,29121,Directed,1
1648,29122,Directed,1
4212,29123,Directed,1
4213,29124,Directed,1
4214,29125,Directed,1
4215,29126,Directed,1
4216,29127,Directed,1
363,25891,Directed,1
4217,29128,Directed,1
4218,29129,Directed,1
4219,26086,Directed,1
4220,29130,Directed,1
4221,29131,Directed,1
3579,29132,Directed,1
4222,29133,Directed,1
4223,25891,Directed,1
4224,29134,Directed,1
4225,28154,Directed,1
4226,29135,Directed,1
4227,29136,Directed,1
4228,29137,Directed,1
4229,29138,Directed,1
4230,29139,Directed,1
4231,29140,Directed,1
4232,25891,Directed,1
4233,29141,Directed,1
4234,29142,Directed,1
4235,29143,Directed,1
4236,25975,Directed,1
4237,25649,Directed,1
4238,25720,Directed,1
4239,25955,Directed,1
4240,27536,Directed,1
4241,29144,Directed,1
4242,26267,Directed,1
4243,29145,Directed,1
4244,29146,Directed,1
4245,29147,Directed,1
4246,29148,Directed,1
4247,27733,Directed,1
4248,29149,Directed,1
3817,28775,Directed,1
4249,29150,Directed,1
333,29151,Directed,1
4250,29152,Directed,1
4251,29153,Directed,1
4252,29154,Directed,1
4253,29155,Directed,1
4254,29156,Directed,1
4255,29157,Directed,1
123,25738,Directed,1
4256,29158,Directed,1
4257,29159,Directed,1
4258,29160,Directed,1
4259,29161,Directed,1
689,29162,Directed,1
4260,29163,Directed,1
4261,29164,Directed,1
4262,29165,Directed,1
4263,29166,Directed,1
4264,29167,Directed,1
4265,29168,Directed,1
1295,25755,Directed,1
4266,27650,Directed,1
4267,29169,Directed,1
4268,29170,Directed,1
4269,29171,Directed,1
4270,29172,Directed,1
4271,29173,Directed,1
4272,28624,Directed,1
4273,26690,Directed,1
4274,29174,Directed,1
4275,29175,Directed,1
4276,28610,Directed,1
4277,28778,Directed,1
4278,29176,Directed,1
4279,29177,Directed,1
4280,29178,Directed,1
4281,29179,Directed,1
4282,29180,Directed,1
4283,29181,Directed,1
4284,27771,Directed,1
4285,29182,Directed,1
4286,29183,Directed,1
4287,29184,Directed,1
4288,29185,Directed,1
4289,26305,Directed,1
4290,29186,Directed,1
4291,29187,Directed,1
4292,29188,Directed,1
4293,29189,Directed,1
4294,29190,Directed,1
4295,29191,Directed,1
1295,25755,Directed,1
4296,26273,Directed,1
4297,29192,Directed,1
4298,29193,Directed,1
4299,29194,Directed,1
4300,26011,Directed,1
4301,25853,Directed,1
4302,29195,Directed,1
4303,29196,Directed,1
4304,29197,Directed,1
4305,29198,Directed,1
4306,29199,Directed,1
4307,29200,Directed,1
4308,29201,Directed,1
4309,29202,Directed,1
4310,28647,Directed,1
4311,29203,Directed,1
4312,26151,Directed,1
4313,29204,Directed,1
4314,26013,Directed,1
4315,29205,Directed,1
4316,29206,Directed,1
4317,25868,Directed,1
4318,26125,Directed,1
4319,29207,Directed,1
4320,29208,Directed,1
4321,29209,Directed,1
4322,29210,Directed,1
2186,29211,Directed,1
4323,25866,Directed,1
4324,26328,Directed,1
1482,29212,Directed,1
4325,25853,Directed,1
4326,29213,Directed,1
4327,29214,Directed,1
4328,25975,Directed,1
4329,29215,Directed,1
4330,26883,Directed,1
4331,29216,Directed,1
4332,29217,Directed,1
4333,29218,Directed,1
4118,28997,Directed,1
4334,26926,Directed,1
4335,25719,Directed,1
4336,29219,Directed,1
4337,26482,Directed,1
4338,29220,Directed,1
4339,29221,Directed,1
4340,29222,Directed,1
4341,29223,Directed,1
4342,29224,Directed,1
4343,25673,Directed,1
4344,29225,Directed,1
4345,29226,Directed,1
4346,26890,Directed,1
1295,25755,Directed,1
4347,29227,Directed,1
4348,29228,Directed,1
4349,29229,Directed,1
3984,29230,Directed,1
4350,29231,Directed,1
4351,29232,Directed,1
4352,25853,Directed,1
4353,29233,Directed,1
4354,29234,Directed,1
4355,29235,Directed,1
4356,28462,Directed,1
4357,29236,Directed,1
4358,29237,Directed,1
4359,25955,Directed,1
4360,29238,Directed,1
4361,29239,Directed,1
4362,29240,Directed,1
4363,29241,Directed,1
4364,26402,Directed,1
4365,25844,Directed,1
4366,29242,Directed,1
4367,29243,Directed,1
4368,29244,Directed,1
4369,29245,Directed,1
4370,29246,Directed,1
4371,29247,Directed,1
4372,29248,Directed,1
4373,29249,Directed,1
4374,29250,Directed,1
4375,29251,Directed,1
4376,29252,Directed,1
4377,27078,Directed,1
4378,29253,Directed,1
3369,29254,Directed,1
4379,29255,Directed,1
4380,26981,Directed,1
4381,29256,Directed,1
4382,29257,Directed,1
4383,29258,Directed,1
4384,29259,Directed,1
4385,29260,Directed,1
4386,25963,Directed,1
4022,25893,Directed,1
2348,29261,Directed,1
4387,26661,Directed,1
4388,29262,Directed,1
4389,29263,Directed,1
4390,29264,Directed,1
4391,29265,Directed,1
4392,26190,Directed,1
4393,29266,Directed,1
4394,29267,Directed,1
4395,29268,Directed,1
4396,29269,Directed,1
4397,29270,Directed,1
4398,29271,Directed,1
3669,29272,Directed,1
4399,26151,Directed,1
4400,29273,Directed,1
4401,29274,Directed,1
4402,29275,Directed,1
4403,29276,Directed,1
4404,26576,Directed,1
4405,29277,Directed,1
4406,29278,Directed,1
4407,29279,Directed,1
4408,29280,Directed,1
4409,29281,Directed,1
4410,29282,Directed,1
4411,29283,Directed,1
4412,29284,Directed,1
4413,29285,Directed,1
4414,26309,Directed,1
4415,29286,Directed,1
4416,29287,Directed,1
4417,29288,Directed,1
3870,28848,Directed,1
4418,29289,Directed,1
4419,29290,Directed,1
571,29291,Directed,1
4420,25649,Directed,1
4421,26105,Directed,1
4422,29292,Directed,1
4423,29293,Directed,1
4424,25649,Directed,1
4425,26781,Directed,1
4426,26791,Directed,1
2086,27435,Directed,1
4427,29294,Directed,1
4428,29295,Directed,1
1428,26882,Directed,1
4429,29296,Directed,1
4430,25649,Directed,1
4431,25891,Directed,1
4432,29297,Directed,1
4433,29298,Directed,1
4434,29299,Directed,1
4435,29300,Directed,1
4436,29301,Directed,1
4437,29302,Directed,1
4438,29303,Directed,1
4439,25870,Directed,1
4440,27650,Directed,1
4441,26267,Directed,1
4442,25990,Directed,1
4443,29304,Directed,1
4444,28430,Directed,1
4445,29305,Directed,1
4446,29306,Directed,1
4447,25649,Directed,1
4448,29307,Directed,1
4449,29308,Directed,1
4450,29309,Directed,1
4451,29310,Directed,1
4452,29311,Directed,1
4453,27661,Directed,1
4454,29312,Directed,1
4455,29313,Directed,1
4456,29314,Directed,1
4457,27771,Directed,1
4458,29315,Directed,1
4459,29316,Directed,1
4460,29317,Directed,1
4461,29318,Directed,1
4462,29319,Directed,1
4463,29320,Directed,1
4464,29321,Directed,1
4465,29322,Directed,1
4466,29323,Directed,1
2968,29324,Directed,1
4467,29325,Directed,1
4468,29326,Directed,1
4469,29327,Directed,1
4470,26216,Directed,1
4471,29328,Directed,1
4472,26309,Directed,1
4473,28314,Directed,1
2351,29329,Directed,1
4474,29330,Directed,1
4475,29331,Directed,1
4476,29332,Directed,1
4477,29333,Directed,1
4478,29334,Directed,1
4479,25963,Directed,1
4480,29335,Directed,1
4481,29336,Directed,1
4482,25870,Directed,1
4483,29337,Directed,1
4484,29338,Directed,1
327,25932,Directed,1
4485,29339,Directed,1
4486,27942,Directed,1
4487,29340,Directed,1
2606,29341,Directed,1
4488,29342,Directed,1
4489,29343,Directed,1
4490,25893,Directed,1
4491,29344,Directed,1
4492,29345,Directed,1
4493,25874,Directed,1
4494,29346,Directed,1
4495,29347,Directed,1
4496,26550,Directed,1
4497,25649,Directed,1
4498,29348,Directed,1
2290,29349,Directed,1
4499,29350,Directed,1
4500,27836,Directed,1
4501,29351,Directed,1
4502,29352,Directed,1
4503,29353,Directed,1
4504,26200,Directed,1
4505,25888,Directed,1
4506,29354,Directed,1
4507,29355,Directed,1
4508,29356,Directed,1
4509,26106,Directed,1
4510,29357,Directed,1
4511,29358,Directed,1
4512,29359,Directed,1
4513,29360,Directed,1
4514,29361,Directed,1
4515,25720,Directed,1
4516,29340,Directed,1
4517,29362,Directed,1
4518,29363,Directed,1
4519,25627,Directed,1
4520,29364,Directed,1
4521,29365,Directed,1
4522,25739,Directed,1
4523,25649,Directed,1
4524,29366,Directed,1
4525,29367,Directed,1
4526,29368,Directed,1
4527,29369,Directed,1
4528,25731,Directed,1
4529,29370,Directed,1
303,29371,Directed,1
3216,28334,Directed,1
4530,28108,Directed,1
4531,29372,Directed,1
4532,25897,Directed,1
4533,29373,Directed,1
4534,29374,Directed,1
4535,29375,Directed,1
4536,25962,Directed,1
4537,29376,Directed,1
4538,29377,Directed,1
4539,29378,Directed,1
4540,29379,Directed,1
4541,29380,Directed,1
4542,29381,Directed,1
4543,29382,Directed,1
4544,29383,Directed,1
4545,29384,Directed,1
4546,25673,Directed,1
4547,29385,Directed,1
4548,26011,Directed,1
4549,29386,Directed,1
4550,29387,Directed,1
4551,29388,Directed,1
4552,29389,Directed,1
4553,26686,Directed,1
4554,29390,Directed,1
4555,25649,Directed,1
4556,29391,Directed,1
4557,29392,Directed,1
4558,29393,Directed,1
4559,29394,Directed,1
4560,29395,Directed,1
4561,25893,Directed,1
4562,29396,Directed,1
4563,26926,Directed,1
4564,29397,Directed,1
4565,29398,Directed,1
4566,29399,Directed,1
4567,29400,Directed,1
4568,29401,Directed,1
4569,26638,Directed,1
4570,29348,Directed,1
2086,27435,Directed,1
4571,27733,Directed,1
4572,29402,Directed,1
4573,25653,Directed,1
4574,29403,Directed,1
4575,29404,Directed,1
4576,29405,Directed,1
4577,25853,Directed,1
4578,29406,Directed,1
4579,29407,Directed,1
4580,29408,Directed,1
4581,29409,Directed,1
4582,29410,Directed,1
4583,29411,Directed,1
4584,29412,Directed,1
4585,29413,Directed,1
4586,29414,Directed,1
4587,29415,Directed,1
4588,29416,Directed,1
4589,25673,Directed,1
4590,29417,Directed,1
4591,29418,Directed,1
4592,29419,Directed,1
4593,29420,Directed,1
4594,29421,Directed,1
4595,29422,Directed,1
4596,26115,Directed,1
4597,29423,Directed,1
4598,28741,Directed,1
4599,29424,Directed,1
4600,27132,Directed,1
4601,29425,Directed,1
4602,28092,Directed,1
4603,29426,Directed,1
4604,29427,Directed,1
4605,29428,Directed,1
4606,29429,Directed,1
4607,29430,Directed,1
4608,29431,Directed,1
4609,25777,Directed,1
4610,29432,Directed,1
4611,29433,Directed,1
4612,26731,Directed,1
4613,29434,Directed,1
4614,29435,Directed,1
4615,29436,Directed,1
4616,26758,Directed,1
4617,29437,Directed,1
4618,27830,Directed,1
4619,25891,Directed,1
4620,29438,Directed,1
4621,29439,Directed,1
4622,29440,Directed,1
4623,29441,Directed,1
4624,29442,Directed,1
4625,29443,Directed,1
4626,29444,Directed,1
4627,29445,Directed,1
4628,29446,Directed,1
4629,29447,Directed,1
4630,26273,Directed,1
4631,29448,Directed,1
4632,26673,Directed,1
4633,26557,Directed,1
4634,29449,Directed,1
4635,29450,Directed,1
4636,29451,Directed,1
4637,29452,Directed,1
4638,29453,Directed,1
4639,29454,Directed,1
1527,25739,Directed,1
4640,29455,Directed,1
4641,29456,Directed,1
4642,25868,Directed,1
4643,29457,Directed,1
4644,29458,Directed,1
4645,29459,Directed,1
4646,29460,Directed,1
4647,25649,Directed,1
4648,29058,Directed,1
4649,29461,Directed,1
4650,29462,Directed,1
4651,29463,Directed,1
4652,29464,Directed,1
4653,29465,Directed,1
4654,29466,Directed,1
4655,29467,Directed,1
4656,29468,Directed,1
4657,29469,Directed,1
4658,29470,Directed,1
4659,29471,Directed,1
4660,29472,Directed,1
4661,27209,Directed,1
4662,26264,Directed,1
4663,26507,Directed,1
4664,29473,Directed,1
4665,29474,Directed,1
4666,29475,Directed,1
4667,29476,Directed,1
4668,29477,Directed,1
4669,29478,Directed,1
2167,26422,Directed,1
4670,25853,Directed,1
4671,29070,Directed,1
4672,29479,Directed,1
4673,29480,Directed,1
4674,29481,Directed,1
4675,29482,Directed,1
4676,29483,Directed,1
4677,29484,Directed,1
4678,25891,Directed,1
4679,29485,Directed,1
4680,27771,Directed,1
4681,25649,Directed,1
4682,29486,Directed,1
4683,29487,Directed,1
4684,29488,Directed,1
4685,29489,Directed,1
4686,26120,Directed,1
4687,29490,Directed,1
4688,29491,Directed,1
4689,26249,Directed,1
4690,29492,Directed,1
4691,25771,Directed,1
4692,29493,Directed,1
4693,25749,Directed,1
4694,29494,Directed,1
4695,25673,Directed,1
4696,25649,Directed,1
4697,29495,Directed,1
4698,29496,Directed,1
4699,25853,Directed,1
2012,27367,Directed,1
4700,25893,Directed,1
4701,29497,Directed,1
4702,29498,Directed,1
4703,29499,Directed,1
4704,25962,Directed,1
4705,26482,Directed,1
4706,25975,Directed,1
4707,25844,Directed,1
4708,25719,Directed,1
4709,29500,Directed,1
4710,25870,Directed,1
4711,29501,Directed,1
4712,29502,Directed,1
4713,29503,Directed,1
4714,29504,Directed,1
4715,29505,Directed,1
4716,29506,Directed,1
4717,29507,Directed,1
4718,29508,Directed,1
4719,29509,Directed,1
4720,29510,Directed,1
4721,29511,Directed,1
4722,29512,Directed,1
4723,29513,Directed,1
1629,29514,Directed,1
4724,25963,Directed,1
4725,29515,Directed,1
4726,29516,Directed,1
4727,29517,Directed,1
4728,29518,Directed,1
4729,29519,Directed,1
4730,29520,Directed,1
4731,25893,Directed,1
4732,29521,Directed,1
4733,29522,Directed,1
4734,29523,Directed,1
4735,29524,Directed,1
4736,27715,Directed,1
4737,29525,Directed,1
4738,29526,Directed,1
4739,29527,Directed,1
4740,25673,Directed,1
4741,25622,Directed,1
4742,29528,Directed,1
4743,25649,Directed,1
4744,27853,Directed,1
4745,29529,Directed,1
4746,27171,Directed,1
3650,29530,Directed,1
4747,29531,Directed,1
4748,29532,Directed,1
3999,29533,Directed,1
4749,29534,Directed,1
4750,29535,Directed,1
4751,29536,Directed,1
4752,29537,Directed,1
4753,29538,Directed,1
4754,29539,Directed,1
4755,27609,Directed,1
4756,29540,Directed,1
4757,29541,Directed,1
4199,26256,Directed,1
4758,29542,Directed,1
4759,29543,Directed,1
4760,29544,Directed,1
4761,25853,Directed,1
4762,29545,Directed,1
4763,29546,Directed,1
4764,26266,Directed,1
4765,29547,Directed,1
4766,29548,Directed,1
4767,29549,Directed,1
2291,27592,Directed,1
4768,29550,Directed,1
4769,29551,Directed,1
4770,29552,Directed,1
4771,29553,Directed,1
4772,29554,Directed,1
4773,29555,Directed,1
923,25623,Directed,1
4774,29556,Directed,1
4775,29015,Directed,1
4776,29557,Directed,1
3721,27026,Directed,1
4777,29558,Directed,1
4778,25649,Directed,1
4779,29559,Directed,1
4780,29560,Directed,1
4781,29561,Directed,1
4782,29562,Directed,1
832,28219,Directed,1
4783,29563,Directed,1
4784,29564,Directed,1
4785,29565,Directed,1
4786,25649,Directed,1
4787,29566,Directed,1
4788,29567,Directed,1
4789,29568,Directed,1
4790,29569,Directed,1
4791,26871,Directed,1
4792,29570,Directed,1
4793,29571,Directed,1
4794,29572,Directed,1
4795,29573,Directed,1
4796,29574,Directed,1
1099,29575,Directed,1
897,29576,Directed,1
689,29577,Directed,1
4797,29578,Directed,1
4798,29579,Directed,1
4799,25975,Directed,1
4800,29580,Directed,1
4801,26850,Directed,1
4802,29581,Directed,1
4803,29582,Directed,1
4804,29583,Directed,1
4805,29584,Directed,1
4806,29585,Directed,1
4807,29586,Directed,1
4808,29587,Directed,1
4809,29588,Directed,1
4810,29589,Directed,1
4811,29590,Directed,1
4812,29591,Directed,1
4813,29592,Directed,1
4814,29593,Directed,1
4815,29594,Directed,1
4816,29595,Directed,1
4817,26697,Directed,1
4818,29596,Directed,1
4819,29201,Directed,1
444,25755,Directed,1
4820,29597,Directed,1
4821,28775,Directed,1
892,29598,Directed,1
4822,29599,Directed,1
4823,29600,Directed,1
4824,26092,Directed,1
4825,29601,Directed,1
4826,27026,Directed,1
4827,29602,Directed,1
4828,29603,Directed,1
4829,25653,Directed,1
4830,29604,Directed,1
4831,29605,Directed,1
4832,29606,Directed,1
4833,27109,Directed,1
4834,29607,Directed,1
4835,29608,Directed,1
4836,29609,Directed,1
4837,29610,Directed,1
4838,29611,Directed,1
4839,29612,Directed,1
4840,29613,Directed,1
4841,27655,Directed,1
4842,29614,Directed,1
4843,29615,Directed,1
4844,29616,Directed,1
4845,29617,Directed,1
4846,25752,Directed,1
4847,29618,Directed,1
4848,29619,Directed,1
4849,29620,Directed,1
723,29621,Directed,1
4850,29622,Directed,1
4851,29623,Directed,1
4852,29624,Directed,1
4853,29625,Directed,1
4359,25955,Directed,1
4854,26125,Directed,1
4855,29626,Directed,1
4856,29627,Directed,1
4857,29559,Directed,1
4858,25891,Directed,1
4859,29628,Directed,1
4860,25698,Directed,1
4861,29629,Directed,1
4862,29630,Directed,1
4863,26267,Directed,1
4864,29631,Directed,1
4865,29632,Directed,1
4866,29633,Directed,1
4867,29634,Directed,1
4868,29635,Directed,1
4869,29636,Directed,1
4870,29637,Directed,1
4871,25649,Directed,1
4872,29638,Directed,1
4873,29639,Directed,1
4874,29640,Directed,1
4875,26870,Directed,1
4876,28623,Directed,1
2522,27784,Directed,1
4877,29641,Directed,1
4878,29642,Directed,1
4879,29643,Directed,1
4880,29644,Directed,1
4881,29645,Directed,1
4882,29646,Directed,1
4883,29647,Directed,1
4884,29648,Directed,1
4885,26775,Directed,1
4886,26013,Directed,1
4887,29649,Directed,1
4888,29650,Directed,1
4889,29651,Directed,1
4890,29652,Directed,1
4891,26416,Directed,1
4892,25868,Directed,1
4893,27150,Directed,1
4894,29653,Directed,1
4895,29654,Directed,1
4896,29655,Directed,1
4897,29656,Directed,1
4898,29657,Directed,1
4899,29658,Directed,1
4900,29659,Directed,1
4901,28971,Directed,1
4902,29660,Directed,1
4903,29661,Directed,1
4904,25649,Directed,1
4905,29662,Directed,1
4906,29663,Directed,1
4907,29664,Directed,1
4908,29665,Directed,1
4909,26550,Directed,1
4910,29666,Directed,1
4911,26507,Directed,1
4912,25653,Directed,1
2219,29667,Directed,1
4913,29668,Directed,1
4914,29669,Directed,1
4915,29670,Directed,1
4916,25618,Directed,1
4917,29671,Directed,1
4918,29672,Directed,1
4919,29673,Directed,1
4920,29674,Directed,1
4921,29675,Directed,1
4922,29676,Directed,1
4923,27307,Directed,1
4924,29677,Directed,1
4925,29678,Directed,1
4926,29679,Directed,1
4927,29680,Directed,1
4928,29681,Directed,1
4929,29682,Directed,1
4930,29683,Directed,1
4931,29684,Directed,1
4932,28775,Directed,1
4933,29685,Directed,1
4934,25975,Directed,1
4935,29686,Directed,1
4936,29687,Directed,1
4937,29688,Directed,1
4938,29689,Directed,1
4939,25891,Directed,1
4940,29690,Directed,1
4941,29691,Directed,1
4942,29692,Directed,1
4943,29693,Directed,1
4944,29694,Directed,1
4945,29695,Directed,1
4946,29696,Directed,1
4947,25698,Directed,1
4948,29697,Directed,1
4949,29698,Directed,1
4950,29699,Directed,1
4951,29700,Directed,1
4952,29701,Directed,1
4953,29702,Directed,1
4954,29703,Directed,1
4955,29704,Directed,1
4956,29705,Directed,1
4957,29706,Directed,1
4958,29707,Directed,1
4959,29708,Directed,1
4960,25721,Directed,1
4961,29709,Directed,1
4962,25649,Directed,1
4963,29710,Directed,1
4964,29711,Directed,1
4965,29712,Directed,1
4966,29713,Directed,1
4967,26314,Directed,1
4968,25962,Directed,1
4969,29714,Directed,1
4970,29715,Directed,1
4971,29716,Directed,1
4972,29717,Directed,1
4973,29718,Directed,1
4974,29719,Directed,1
4975,29720,Directed,1
4976,27353,Directed,1
4977,26706,Directed,1
4978,29721,Directed,1
4979,25891,Directed,1
3721,29722,Directed,1
4980,29723,Directed,1
4981,29724,Directed,1
4982,29725,Directed,1
4983,29726,Directed,1
4984,29727,Directed,1
4985,29728,Directed,1
4986,29729,Directed,1
4712,29139,Directed,1
4987,27109,Directed,1
4988,29730,Directed,1
4989,29731,Directed,1
4990,29732,Directed,1
4991,29733,Directed,1
4992,25705,Directed,1
4993,29734,Directed,1
4994,29735,Directed,1
4995,29736,Directed,1
4996,25868,Directed,1
4997,25818,Directed,1
2606,26178,Directed,1
4998,29737,Directed,1
4999,29738,Directed,1
5000,29739,Directed,1
5001,29740,Directed,1
5002,29741,Directed,1
5003,29742,Directed,1
5004,29743,Directed,1
5005,29744,Directed,1
5006,29515,Directed,1
5007,29745,Directed,1
5008,29746,Directed,1
5009,29747,Directed,1
5010,25752,Directed,1
5011,29748,Directed,1
5012,29749,Directed,1
5013,29750,Directed,1
5014,29751,Directed,1
5015,29752,Directed,1
5016,29753,Directed,1
5017,29754,Directed,1
5018,29755,Directed,1
5019,29756,Directed,1
5020,29757,Directed,1
5021,27828,Directed,1
5022,29758,Directed,1
5023,27171,Directed,1
5024,29759,Directed,1
5025,29760,Directed,1
5026,29761,Directed,1
5027,29762,Directed,1
565,26069,Directed,1
5028,29763,Directed,1
5029,29764,Directed,1
5030,27345,Directed,1
5031,29765,Directed,1
5032,29766,Directed,1
5033,29767,Directed,1
5034,29768,Directed,1
5035,29769,Directed,1
5036,29770,Directed,1
5037,29771,Directed,1
5038,29772,Directed,1
5039,29773,Directed,1
5040,29774,Directed,1
5041,26115,Directed,1
5042,29775,Directed,1
5043,29776,Directed,1
5044,29777,Directed,1
5045,26115,Directed,1
5046,26079,Directed,1
5047,29778,Directed,1
5048,29779,Directed,1
4397,29270,Directed,1
5049,29780,Directed,1
5050,29781,Directed,1
5051,29782,Directed,1
5052,25844,Directed,1
5053,29783,Directed,1
2219,29784,Directed,1
5054,29785,Directed,1
5055,29786,Directed,1
5056,29787,Directed,1
5057,29788,Directed,1
5058,29789,Directed,1
5059,29790,Directed,1
5060,29791,Directed,1
5061,29792,Directed,1
5062,29793,Directed,1
5063,29794,Directed,1
5064,27456,Directed,1
5065,29795,Directed,1
5066,27733,Directed,1
5067,29796,Directed,1
5068,29797,Directed,1
5069,28154,Directed,1
5070,28532,Directed,1
5071,29798,Directed,1
5072,29799,Directed,1
5073,29800,Directed,1
5074,29801,Directed,1
927,25649,Directed,1
5075,29802,Directed,1
5076,29803,Directed,1
5077,29804,Directed,1
5078,25638,Directed,1
5079,29805,Directed,1
5080,29806,Directed,1
5081,29807,Directed,1
5082,29808,Directed,1
5083,25891,Directed,1
5084,25975,Directed,1
5085,29809,Directed,1
5086,29810,Directed,1
5087,29811,Directed,1
5088,26632,Directed,1
5089,29812,Directed,1
5090,29813,Directed,1
5091,29814,Directed,1
5092,29815,Directed,1
5093,26120,Directed,1
5094,29816,Directed,1
2963,28139,Directed,1
5095,27272,Directed,1
5096,29817,Directed,1
5097,29818,Directed,1
5098,29819,Directed,1
5099,29820,Directed,1
5100,29821,Directed,1
5101,29822,Directed,1
5102,29823,Directed,1
5103,29824,Directed,1
5104,29825,Directed,1
4586,29414,Directed,1
5105,26009,Directed,1
5106,27256,Directed,1
923,29826,Directed,1
5107,29827,Directed,1
5108,29828,Directed,1
1029,29829,Directed,1
5109,29830,Directed,1
3950,29831,Directed,1
5110,29832,Directed,1
5111,29833,Directed,1
5112,29834,Directed,1
5113,29835,Directed,1
5114,26926,Directed,1
5115,29836,Directed,1
5116,26183,Directed,1
5117,29837,Directed,1
5118,29838,Directed,1
5119,29839,Directed,1
5120,29840,Directed,1
167,25635,Directed,1
5121,26431,Directed,1
5122,29841,Directed,1
5123,29842,Directed,1
5124,29843,Directed,1
5125,25698,Directed,1
5126,29066,Directed,1
5127,25903,Directed,1
5128,29844,Directed,1
5129,26878,Directed,1
5130,29845,Directed,1
5131,29846,Directed,1
5132,29847,Directed,1
5133,29848,Directed,1
4075,29849,Directed,1
5134,29850,Directed,1
5135,29851,Directed,1
5136,25955,Directed,1
5137,29852,Directed,1
5138,29853,Directed,1
5139,29854,Directed,1
5140,29855,Directed,1
5141,29856,Directed,1
5142,29857,Directed,1
5143,26000,Directed,1
5144,29858,Directed,1
5145,29859,Directed,1
349,28009,Directed,1
5146,29860,Directed,1
5147,25698,Directed,1
5148,29861,Directed,1
4493,25749,Directed,1
5149,29862,Directed,1
5150,29863,Directed,1
5151,29864,Directed,1
5152,29865,Directed,1
5153,29866,Directed,1
5154,29867,Directed,1
5155,26781,Directed,1
5156,29868,Directed,1
5157,28390,Directed,1
5158,29869,Directed,1
338,26013,Directed,1
5159,29870,Directed,1
5160,29871,Directed,1
5161,26134,Directed,1
5162,25975,Directed,1
