,usuario,texto;;;;;;;;
"3751,@JornalOGlobo,""@JornalOGlobo Tem mÈdicos que j· tomaram e est„o bem! E a equipe do @JornalOGlobo vai autorizar, quando o Corona chegar? https://t.co/VbfnZBVhpi""";;;;;;;;
3753,@JornalOGlobo,@JornalOGlobo DORIA CORONAVIRUS CHIN⁄S;;;;;;;;
"3764,@JornalOGlobo,""@drikalemos1974 @JornalOGlobo Carnaval foi a 25 de Fevereiro, o primeiro caso de corona no Brasil foi registrado √† 2 de abril, atÈ quando, n„o v„o abrir osolhos para oq realmente importa!""";;;;;;;;
"3765,@JornalOGlobo,""@jhkj01 @JornalOGlobo Carnaval foi a 25 de Fevereiro, o primeiro caso de corona no Brasil foi registrado √† 2 de abril, atÈ quando, n„o v„o abrir osolhos para oq realmente importa!""";;;;;;;;
3772,@JornalOGlobo,@JornalOGlobo Os torcedores do corona agora gozaram;;;;;;;;
"3784,@JornalOGlobo,""@JornalOGlobo üá®üá≥""""Corona 2.0 agora a direita cai!""""""";;;;;;;;
"3797,@JornalOGlobo,""@JornalOGlobo Nofaaaa, agora acaba o corona, obrigado.""";;;;;;;;
"3810,@JornalOGlobo,""@JornalOGlobo Vai Corona, vai Corona""";;;;;;;;
"3827,@JornalOGlobo,""@JornalOGlobo ainda tem o caso suspeito de que um animal teria passado corona pra um homem na Holanda, se comeÁar a ter mutaÁ„o desse jeito j· era""";;;;;;;;
3838,@JornalOGlobo,@JornalOGlobo V„o È passar corona pra crianÁa;;;;;;;;
3839,@JornalOGlobo,@uniaopatriotica @PedroNeresg @JornalOGlobo Quem fecha com doente tem q morrer d CORONA junto com essa Praga;;;;;;;;
3846,@JornalOGlobo,@JornalOGlobo Concurso de m·scaras infantis contra o corona. PrÍmio: quebrar a quarentena pra passar a tarde com duas reaÁa deseducando a crianÁa. AlguÈm cancela essa desgraÁa pfvr;;;;;;;;
3847,@JornalOGlobo,@JornalOGlobo Prefiro o Corona;;;;;;;;
"3863,@JornalOGlobo,""@JornalOGlobo Eita jornal imundo, certamente vocÍs aceitaram o pedido de desculpas deste ladr„o nÈ verdade? SÛ que nÛs patriotas n„o os perdoamos porque esse bandido por roubar a sa˙de provocou a morte de milhares de brasileiros muito alÈm do corona. Jornal lixo, imundos.""";;;;;;;;
3885,@JornalOGlobo,@feernandassis1 @JornalOGlobo Prefiro pegar corona;;;;;;;;
4044,@JornalOGlobo,@JornalOGlobo Se ganhar vai para a estatÌstica do corona;;;;;;;;
"4048,@JornalOGlobo,""@JornalOGlobo Primeiro v„o dizer que È por causa do Corona.";;;;;;;;
;;;;;;;;
Depois v„o dizer que È para ajudar as Cia AÈreas Quebradas.;;;;;;;;
;;;;;;;;
"No final vc vai pagar atÈ por um copo de ·gua dentro do avi„o kkkkk""";;;;;;;;
4063,@JornalOGlobo,@brunoferreiraeu @JornalOGlobo E adianta o que n„o pegar corona e matar as crianÁas de desgosto????;;;;;;;;
"4074,@JornalOGlobo,""@JornalOGlobo A globo fez uns tempos atr·s reportagem onde elogiava o tratamento da zica com cloroquina, alÈm disso o remÈdio È bom no tratamento da mal·ria, lupos e outras doenÁas virais, porÈm, para a imprensa, o remÈdio √± serve para o corona... baseado em q dizem isso?""";;;;;;;;
"4085,@JornalOGlobo,""@JornalOGlobo fale aÌ≠ jornal o Globo, cadÍ agora LULA DISSE QUE O CORONAVIRUS FOI BOM  CHEGAR E AGORA ? SE FOSSE O BOLSONARO QUE FALASSE ESTA MERDA VOCES HOJE FARIA OBA OBA""";;;;;;;;
"4098,@JornalOGlobo,""@JornalOGlobo Isso È prÍmio ou castigo? T· maluco, se n„o mata a crianÁa de corona, mata de tristeza.""";;;;;;;;
4118,@JornalOGlobo,@anterogreco @JornalOGlobo O cara que disse que aniquilaria o corona com R$ 5bi.;;;;;;;;
"4119,@JornalOGlobo,""@gilsonpintojr @JornalOGlobo entra com corona, sai com falencia multipla dos org„o. ta certo""";;;;;;;;
"4121,@JornalOGlobo,""@JornalOGlobo Sinceramente, se antes do Corona tomamos milhares de desempregados e as medidas e reformas n funcionaram. imagina agora?! O objetivo de Guedes È salvar o ser """"humano"""" ECONOMIA, sÛ isso.""";;;;;;;;
4142,@JornalOGlobo,@4rm4ndoC4rv4lho @JornalOGlobo V„o matar o corona na bala?;;;;;;;;
4156,@JornalOGlobo,@JornalOGlobo Imagina se ele pega o corona;;;;;;;;
"4175,@JornalOGlobo,""@JornalOGlobo Que prÍmio heim, acho que atÈ o corona n„o È t„o ruim assim""";;;;;;;;
4177,@JornalOGlobo,@JornalOGlobo vao mata o corona a tiro;;;;;;;;
"4189,@JornalOGlobo,""@JornalOGlobo Tiro, porrada e bomba contra o coronavÌrus.""";;;;;;;;
4190,@JornalOGlobo,@JornalOGlobo Pegar corona me parece um premio menos doloroso;;;;;;;;
4196,@JornalOGlobo,@JornalOGlobo O prÍmio È uma contraÁ„o de corona;;;;;;;;
"4202,@JornalOGlobo,""@JornalOGlobo ”timo,  mais uma forÁa para o corona.";;;;;;;;
Assim teremos a certeza, que os Bolsonaristas negacionista n„o ter„o chance;;;;;;;;
"Amei""";;;;;;;;
4295,@JornalOGlobo,@JornalOGlobo Ai seus filhos da puta nao vao falar nada sobre o que disse o LULADRAO que diz amar o CORONAVIRUS e pau no cu de quem ta morrendo?;;;;;;;;
"4296,@JornalOGlobo,""@JornalOGlobo Esse È o mesmo que iria combater o corona com apenas R$5 bilhıes? Que sÛ se fizesse muita besteira o dÛlar passaria de R$5,00? ü§î""";;;;;;;;
"4315,@JornalOGlobo,""Por que o narigudo, o biografado, o calÁa encravada e os porcos n„o d„o ... https://t.co/fvjS9A8ySd via @YouTube. LULA FELIZ COM O CORONAVÕRUS .... e todo mundo caladinho .... @JornalOGlobo @GloboNews @CNNBrasil @LucianoHuck @jdoriajr @folha_poder @SF_Moro""";;;;;;;;
"4320,@JornalOGlobo,""Os Jornais deveria se limitar a dizer que fulano morreu. Porque dizer que foi de Covid-19 È redundante, no Brasil sÛ se morre de Corona. @CNNBrasil @JornalOGlobo @OlavoOpressor @BandNews #Covid""";;;;;;;;
4334,@JornalOGlobo,AlguÈm aÌ≠ j· viu reportagem sobre a merda que @LulaOficial falou ? AlguÈm aÌ≠ ? @Desesquerdizada @conexaopolitica @BandJornalismo @JornalOGlobo @folha n„o vai ter textao ? Subir TAG ? Somos todos coronavÌrus ?;;;;;;;;
"4350,@JornalOGlobo,""@JornalOGlobo Taxar fortunas ninguÈm quer...";;;;;;;;
"KD os empregos das """"reformas"""".";;;;;;;;
"N„o desejo o mal para ninguÈm mas esse o Corona tem que levar!""";;;;;;;;
4369,@JornalOGlobo,@JornalOGlobo Eu aposto que ele n„o t· falando do corona;;;;;;;;
"4387,@JornalOGlobo,""VocÍs viram o que Bolsonaro falou: """"Ainda bem que a natureza, contra a vontade da humanidade, criou esse monstro chamado coronavÌrus.""""";;;;;;;;
SÛ n„o sei pq a mÌdia n„o mostrou. Nem o @o_antagonista  nem @folha o @JornalOGlobo menos ainda. Pq ser·?;;;;;;;;
#BrasilComBolsonaro ;;;;;;;;
"#midiavendida""";;;;;;;;
"4388,@JornalOGlobo,""@JornalOGlobo Corona, n„o tenha pena desse verme.""";;;;;;;;
4418,@JornalOGlobo,@tasertopo @juniorverli @acssf_ @jovensreacinhas @JornalOGlobo N„o fazer nada contra o corona n„o tem nada de liberal. Bolsonaro È burro...;;;;;;;;
4419,@JornalOGlobo,@JornalOGlobo Do mesmo autor de : ‚Äú5 bilhıes acabamos com o Corona!‚Äù;;;;;;;;
"4424,@JornalOGlobo,""@JornalOGlobo Claro, claro, claro...";;;;;;;;
Assim como cloroquina vai nos salvar do Corona;;;;;;;;
Como cobrar bagagem baixou o preÁo da passagem.;;;;;;;;
Como a ref. trabalhista criou milhıes de emprego.;;;;;;;;
Como a da previdÍncia melhorou a vida dos trabalhadores;;;;;;;;
Como Queiroz agiu sozinho;;;;;;;;
"E como as org. Globo È decente""";;;;;;;;
"4439,@JornalOGlobo,""@JornalOGlobo Verdade! De repente, ninguÈm mais morre de outras doenÁas, sÛ existe o corona agora!""";;;;;;;;
4474,@JornalOGlobo,@JornalOGlobo Capit„o corona cloroquinion Ûbvius;;;;;;;;
"4560,@JornalOGlobo,""@JornalOGlobo 100% responsabilidade do governador @wilsonwitzel q est· sendo investigado. Por que? Isso, equipamentos superfaturados para... o ataque ao Corona! O PR @jairbolsonaro n„o pode piar porque o STF disse q os governadores tem 100% do controle da Covid. Ok. E 100% da responsabilidade.""";;;;;;;;
"4569,@JornalOGlobo,""@JornalOGlobo Claro, temos um presida que diz que tem que enfrentar o corona igual homem!""";;;;;;;;
"4571,@JornalOGlobo,""@JornalOGlobo Corona, se algo acontecer, eu passo pano.""";;;;;;;;
4580,@JornalOGlobo,@JornalOGlobo Certo o Trump imagina o brasileiro ir para os EUA aonde morreu + de 90 mil de corona.;;;;;;;;
4642,@JornalOGlobo,@JornalOGlobo V„o matar o corona com tiros de canH¡o.;;;;;;;;
4651,@JornalOGlobo,@JornalOGlobo @SensoCrtico1 Enquanto isso o assassino que matou suas vÌtimas para roubar seus bens est· sendo solto para n„o contrair o coronavÌrus.;;;;;;;;
"4656,@JornalOGlobo,""@felipedazoh @JornalOGlobo N„o solicitei porque meu plano n„o era entrar pra faculdade, mas como o Corona atrapalhou meus planos fui pro plano B.""";;;;;;;;
4699,@JornalOGlobo,@JornalOGlobo Segue as pausas das novelas da globo ocasionada pelo surto coronavÌrus;;;;;;;;
4705,@JornalOGlobo,@JornalOGlobo Tramas da globo devem falar sobre o coronavÌrus;;;;;;;;
"4742,@JornalOGlobo,""@tonyoakfields @celinhobbb @RomaoIrismar @JornalOGlobo … um fato? Ent„o, vai l· ganhar o Nobel com a cura do corona, cloroquiner. Kkkkkkk""";;;;;;;;
"4762,@JornalOGlobo,""@JornalOGlobo Precisou o corona para saber disso ???";;;;;;;;
Olha quantas matÈrias estavam na nossa cara dia a dia que vem a √† tona so agora .;;;;;;;;
Antes do corona por ex ...;;;;;;;;
"Parece que a sa˙de era maravilhosa, saneamento show, comunidades, bem construÌdas, a ˙nica coisa ruim  era o combate ao tr·fico.""";;;;;;;;
4819,@JornalOGlobo,@JornalOGlobo Foi o coronavÌrus.;;;;;;;;
4954,@JornalOGlobo,@lowbitch3 @JornalOGlobo Carma kƒ∑kk mas logo vai ter filinha ei corona cai toma no cu;;;;;;;;
"4955,@JornalOGlobo,""@Invixto1 @phmelobjj @poesiadosanjos @mas__junior @JornalOGlobo O corona È da natureza? Pensei que foi culpa dos chineses que comem morcego, pombo, rato sem nem cozinhar antes kk""";;;;;;;;
5032,@JornalOGlobo,@JornalOGlobo Eee vai toma no cu corona;;;;;;;;
"5038,@JornalOGlobo,""@DaniloMagone @JornalOGlobo o importante È que a notÌcia È boa, vai tomar no cu vc e o corona""";;;;;;;;
"5055,@JornalOGlobo,""@phmelobjj @poesiadosanjos @mas__junior @JornalOGlobo Reflita, o corona È natural.";;;;;;;;
;;;;;;;;
O vÌrus È da natureza.;;;;;;;;
;;;;;;;;
"Uma morte por esta causa, È uma morte por """"causas naturais"""".";;;;;;;;
;;;;;;;;
Se a natureza fosse boa esse vÌrus e outros milhares de parasitas n„o existiriam.;;;;;;;;
;;;;;;;;
"Entendeu???""";;;;;;;;
"5076,@JornalOGlobo,""VocÍ È t„o criminoso. @lhmandetta   quanto @jdoriajr @wilsonwitzel @RedeGlobo @JornalOGlobo @GloboNews @GrupoGlobo, QUE FATURARAM COM O CARNAVAL E N√O PENSARAM NA DISSEMINA«√O DO CORONA, QUE J√Å ESTAVA NO PaÌçS. @MPF_PGR @mpsp_oficial @policiafederal @AdvocaciaGeral @GeneralMourao https://t.co/92bsyFKbY5""";;;;;;;;
"5091,@JornalOGlobo,""@MafraDinho @JornalOGlobo ah sim, como eu quero que o vÌrus mate toda a populaÁ„o ü•∞ vai corona!!!""";;;;;;;;
5111,@JornalOGlobo,@shieldmaidenN_ @JornalOGlobo Amiga e muito kkkkkk obrigada mal posso esperar pro corona passar e ver como vai ser a F1 com essas mudanÁas;;;;;;;;
"5123,@JornalOGlobo,""@JornalOGlobo olha as ideias dos corruptos corona lovers";;;;;;;;
"#NiseNaSaude""";;;;;;;;
5133,@JornalOGlobo,@RicardoSgarabo1 @Calks11 @JornalOGlobo vei isso tem nada a ver com coronavÌrus kkkkk ‚Äúpra dar liÁ„o‚Äù kkk;;;;;;;;
5182,@JornalOGlobo,@JornalOGlobo O corona È uma decepÁ„o nessa hora.;;;;;;;;
5347,@JornalOGlobo,@JornalOGlobo Carreata do corona. Canalhas bolsonaristas üëç;;;;;;;;
"5439,@JornalOGlobo,""@JornalOGlobo Foi contaminado no primeiro corona fest do Rio, noivado da prÛpria filha. Detalhes: 37 pessoas foram infectadas na """"confraternizaÁ„o"""".""";;;;;;;;
5541,@JornalOGlobo,@JornalOGlobo forÁa corona;;;;;;;;
5607,@JornalOGlobo,@JornalOGlobo Fico abismada que os lÌderes desse governo s„o t„o ruim que nem o coronavÌrus quer.;;;;;;;;
"5620,@JornalOGlobo,""@JornalOGlobo A populaÁ„o de rua n„o tem meios de se previnir, s„o debilitados e em teoria seriam vÌtimas f·ceis j· que o Corona È t„o contagioso e tem centenas de Ûbitos por dia. Pq eles n„o s„o vÌtimas de Covid-19?""";;;;;;;;
"5644,@JornalOGlobo,""@JornalOGlobo prÛxima pesquisa Datafolha encomendada pela globo:";;;;;;;;
;;;;;;;;
O que vocÍ acha do desempenho do Corona?;;;;;;;;
;;;;;;;;
bom/Ûtimo       45%;;;;;;;;
regular               31%;;;;;;;;
"ruim/pÈssimo  24%""";;;;;;;;
5977,@JornalOGlobo,@fabriciofe12 @JornalOGlobo @jairbolsonaro Eu me refiro aos benefÌcios. A gente pode tomar xarope infantil que vai ter os mesmos benefÌcios no tratamento do corona: NENHUM.;;;;;;;;
"5991,@JornalOGlobo,""@fabriciofe12 @JornalOGlobo @jairbolsonaro Usada pra corona? N„o tem nenhum uso disso, atÈ esse ano.""";;;;;;;;
"6004,@JornalOGlobo,""@JornalOGlobo D”RIA E BOULOS Parceiros -&gt";" üò±üò±üò±  Marcos BOULOS (sim, papi do boulos) mÈdico que est· na SuperintendÍncia de Controle de Endemias de S„o Paulo. Trabalha pro governo doria, inclusive no comitÍ de crise do corona. #cnnbrasil  #BolsonaroMaisForteDoQueNunca https://t.co/vmfS7f3BvT""";;;;;;;
"6084,@JornalOGlobo,""@JornalOGlobo Acho que o povo t· confundindo as coronas. SÛ pra ficar claro: tem a corona cerveja, que,";;;;;;;;
" se vc encher a cara, o boldo realmente cura a ressaca e renova sua alma para beber novamente. E tem o corona """"virus filho da puta,  bactÈria do inferno""""...esse, sÛ Deus mesmo.""";;;;;;;;
"6144,@JornalOGlobo,""@JornalOGlobo Todos queremos o mesmo. Ver o fim do corona e fazer uma transiÁ„o com seguranÁa. Para isto È preciso lideranÁa com articulaÁ„o de uma inteligÍncia racional e emocional em todo o paÌ≠s. Quem deveria liderar, se fosse capaz? @jairbolsonaro @carlosbolsonaro NACIONAIS1 NACIONAISA2""";;;;;;;;
"6249,@JornalOGlobo,"",@recordtvoficial ,@SBTonline ,@GloboNews @JornalOGlobo , @Estadao , @RedeGlobo , @BandJornalismo , @CNNBrasil ...faÁam uma matÈria sÈria, mostrando a verdade! N„o sejam respons·veis pelo genocÌdio da populaÁ„o, que n„o È de coronavÌrus! https://t.co/yilESoOZV3""";;;;;;;;
6266,@JornalOGlobo,@JornalOGlobo Kkkƒ∑kkk o que est· acontecendo em muitos estados È supernotificacao..... o sujeito morre atropelado e eles colocam como corona.....a PF est· investigando isso seus canhotas canalhas;;;;;;;;
6328,@JornalOGlobo,@JornalOGlobo N„o quer segurar essa batata quente. Uma cidade  falida e coronavÌrus.;;;;;;;;
"6333,@JornalOGlobo,""@rodrlr90 @jmathayde @Fabiana84462374 @JornalOGlobo Esse exame È do """"primeiro"""" Ûbito por Covid-19 em minha cidade, Buritis/RO. A famÌlia est· indignada e ir· processar o estado. Mesmo com o exame negativo, a vÌtima foi computada como vÌtima do coronavÌrus e seu enterro seguiu os protocolos. https://t.co/9bXnGhtXoh""";;;;;;;;
"6370,@JornalOGlobo,""@JornalOGlobo Enfia esse vÌdeo no rabo da globolixo.";;;;;;;;
Enfia o exame de coronavÌrus no rabo da globolixo.;;;;;;;;
Ainda n„o entenderam quanto mais vocÍs perseguem o nosso presidente mas nÛs detestamos vocÍs da globolixo.;;;;;;;;
Acham que vamos mudar a nossa opini„o;;;;;;;;
Somos todos Bolsonaro;;;;;;;;
"Somos Todos Bolsonaro""";;;;;;;;
6415,@JornalOGlobo,@JadeSilvabr @JornalOGlobo Vc È bolsonarista e antisocial. Espero que pegue um corona e morra sufocada. Ignorante.;;;;;;;;
6542,@JornalOGlobo,@JornalOGlobo O @JornalOGlobo Isso È irresponsabilida uma cabeÁa dessa no TT onde impera o povo apedeuta prim·rio que n„o sebe ler um livro completo. O corona animal È diferente deste que est· ai. N√O SEJAM IRRESPONS√ÅVEIS! Vivemos em um paÌ≠s de mandriıes!!! ACORDEM!! Jornalismo irresponss·vel;;;;;;;;
6543,@JornalOGlobo,@JornalOGlobo O @JornalOGlobo Isso È irresponsabilida uma cabeÁa dessa no TT onde impera o povo apedeuta prim·rio que n„o sebe ler um livro completo. O corona animal È diferente deste que est· ai. N√O SEJAM IRRESPONS√ÅVEIS! Vivemos em um paÌ≠s de mandriıes!!! ACORDEM!! Jornalismo irresponss·vel;;;;;;;;
"6548,@JornalOGlobo,""@JornalOGlobo Bando de irrespons·vel! ";;;;;;;;
;;;;;;;;
"J· tem atÈ vacina pro corona animal.""";;;;;;;;
"6554,@JornalOGlobo,""@JornalOGlobo Vagabundos imundos comunistas! O corona dos animais È outro, e est· neles h· centenas de anos! Reportagem in˙til e tendenciosa, prejudicial aos gatos, j· tanto discriminados e abandonados! Cretinos!""";;;;;;;;
6559,@JornalOGlobo,@JornalOGlobo Dei banho no meu gato e cachorro na 3a. Tive Corona ate alguns dias atras;;;;;;;;
6613,@JornalOGlobo,@JornalOGlobo Para o Rio seria pior que o coronavÌrus.;;;;;;;;
"6739,@JornalOGlobo,""@brunouchoa_ @pdrcrds @MarcosFlaRJ13 @DTaturanah @rafaell___t @GugScap @Jean50759610 @NicolasMaduro @gleisi @LulaOficial @dilmabr @JornalOGlobo @GloboNews pra ti, n„o seja t„o Ûbvia assim. ";;;;;;;;
"Estamos vivendo um rolÍ atÌpico, completamente novo, e ainda assim, me pego ouvindo in˙meras teorias de pessoas que n„o s„o qualificadas pra debater tal assunto. E isso acontece n„o sÛ em relaÁ„o ao coronavÌrus, isso ocorre em todas as ·reas +""";;;;;;;;
6758,@JornalOGlobo,@JornalOGlobo corona n„o leva fÈ no desgoverno desse paÌ≠s. deve estar rindo que sÛ.;;;;;;;;
"6900,@JornalOGlobo,""@JosDieguez3 @JornalOGlobo NÛs vamos lutar e vencer meu amigo! ";;;;;;;;
"A hora È agora! Todos juntos no #ImpeachmentBolsonaro j·! üëäüèª derrubar o capit„o corona pra poder enfrentar a pandemia e cuidar do paÌ≠s!""";;;;;;;;
"6951,@JornalOGlobo,""@JornalOGlobo Ainda bem que existem pessoas como este bravo enfermeiro. ";;;;;;;;
"Uma luz nesta trevas que estamos sendo mergulhados pelo capit„o Corona.""";;;;;;;;
"7001,@JornalOGlobo,""@JornalOGlobo Amigos que votaram no mito, se pegarem corona, tomem cloroquina como se fosse ·gua. O mito tem raz„o! Tomem aos montes""";;;;;;;;
"7025,@JornalOGlobo,""@JornalOGlobo O Brasil n„o tem jeito,vai morrer milhıes de brasileiros. ";;;;;;;;
Se n„o trabalhar,n„o coloca comida na mesa,n„o temos transporte p˙blico adequado,saneamento b·sico n„o temos,a conta um dia Ìa chegar. ;;;;;;;;
Ela chegou. ;;;;;;;;
… com um maluco na presidÍncia. ;;;;;;;;
"Corona vai ganhar de goleada.""";;;;;;;;
"7168,@JornalOGlobo,""@JornalOGlobo Como diferenciar uma gripe forte, o H1N1 do Corona? Isso faria diferenÁa no tratamento, j· que o exame de Corona sai com 10 dias.";;;;;;;;
"E se der negativo, o paciente recebeu tratamento errado.""";;;;;;;;
"7268,@JornalOGlobo,""@JornalOGlobo Hahahahahahahah o cara t· com a famÌlia dele, em casa, isolados por causa do corona üòÇ o que h· de mais nisso meu deus kkkkkkk""";;;;;;;;
"7278,@JornalOGlobo,""@JornalOGlobo J· saÌ≠ram dezenas de estudos afirmando que a cloroquina N√O È eficaz no combate ao corona e, inclusive, aumenta o risco de doenÁa cardÌaca. AtÈ quando vamos desafiar a ciÍncia meudeus""";;;;;;;;
"7400,@JornalOGlobo,""@JornalOGlobo H¡Å 10 ANOS ATR¡SO BILL GATES FEZ UMA PALESTRA DIZENDO QUE DEVERIA SER CRIADA UMA VACINA PARA REDUZIR 15% DA POPULA«√O. HOJE ELE … O MAIOR FINANCIADOR DA VACINA CONTRA O  CORONA. ACORDA GENTE, … A DITADURA GLOBALISTA EM PR√ÅTICA. https://t.co/L7Sl3ElNRm""";;;;;;;;
"7438,@JornalOGlobo,""@JornalOGlobo MANO, V√O TOMAR NO SEUS BOLSOMINION!!!";;;;;;;;
se vocÍs acreditam que tudo isso È mentira, ASSINEM A PORRA DO DOCUMENTO QUE IMPEDE DE RECEBER LEITO NA UTI POR CORONA!!!!;;;;;;;;
"ai vocÍs podem sair de casa lindamente!!!! Mas vocÍs n„o querem isso nÈ? Sabem que est„o errados mas s„o uns bosta.""";;;;;;;;
"7455,@JornalOGlobo,""@Paulobhz @Alexandredosso2 @JornalOGlobo Bolsonaro e o Mito ele e imune  de coronavÌrus e a inteligÍncia, e ao raciocÌnio correto""";;;;;;;;
7501,@JornalOGlobo,@JornalOGlobo E j· vem uma nova onda de corona... :(;;;;;;;;
7513,@JornalOGlobo,@JornalOGlobo Bolsonaro parabÈns  vc est· na Netflix como pessoas que n acreditavam no corona seu merda;;;;;;;;
"7525,@JornalOGlobo,""@JFenix13 @JornalOGlobo Dentre os quais as mortes causadas pela Covid 19, doenÁa causada pelo Novo coronavÌrus.""";;;;;;;;
7585,@JornalOGlobo,@JornalOGlobo Vamos ver a histÛria da SuÈcia contra o corona ent„o? Fracasso;;;;;;;;
7616,@JornalOGlobo,@JornalOGlobo Esse corona vem pra revelar o que  de fato somos.;;;;;;;;
7713,@JornalOGlobo,@JornalOGlobo Imagina se n„o fosse santa essa Corona hein;;;;;;;;
"7788,@JornalOGlobo,""@JornalOGlobo Aqui bolsonaristas cospem e batem em enfermeiras , que lutam contra o corona!""";;;;;;;;
7795,@JornalOGlobo,@JornalOGlobo … a mesada corona (praga chinesa).;;;;;;;;
"7926,@JornalOGlobo,""@JornalOGlobo Corona: """"Eu me odeio mas n„o ao ponto de entrar no organismo do Bolsonaro""""""";;;;;;;;
7930,@JornalOGlobo,@RaphaeelCastro @JornalOGlobo Pegue vc o corona.;;;;;;;;
7933,@JornalOGlobo,@JornalOGlobo O bom de ter dado negativo È que ele um dia pode dar positivo.. vamo l· corona.. vc pode ser nossa unica salvaÁ„o;;;;;;;;
"7934,@JornalOGlobo,""@JornalOGlobo Bora Corona, ainda tem chance!""";;;;;;;;
"7970,@JornalOGlobo,""@Leandrodardg @JornalOGlobo @olv_20 Isso bb, se acalme. O seu medo do corona sÛ piora as coisas. Evite gatilhos, para n„o ficar surtando. ";;;;;;;;
"Tome ·gua.""";;;;;;;;
"7979,@JornalOGlobo,""@JornalOGlobo NinguÈm aqui leu a matÈria, ainda bostejam.";;;;;;;;
"De fato o vÌrus da ignor‚ncia bate forte com o corona.""";;;;;;;;
8060,@JornalOGlobo,@JornalOGlobo Porra e vcs preocupados com corona?;;;;;;;;
"8074,@JornalOGlobo,""@JornalOGlobo @RaphaMarquesCRF Tem que expor esse FDP ao corona e negar tratamento.";;;;;;;;
A polÌtica do RJ infelizmente È um esgoto de onde saem os piores polÌticos possÌveis.;;;;;;;;
"NinguÈm daqui pode ser reeleito nas prÛximas eleiÁıes.""";;;;;;;;
"8086,@JornalOGlobo,""@JornalOGlobo Se tirar do JN as palavras Bolsonaro,polÌcia federal ,coronavÌrus e mortes, sÛ sobra o boa noite.""";;;;;;;;
"8097,@JornalOGlobo,""@JornalOGlobo CORONAVÕRUS N„o Existe üëà";;;;;;;;
"isto È para PRENDER Pessoas em casa e colocar Medo na PopulaÁ„o üëàüëàüëà""";;;;;;;;
8112,@JornalOGlobo,@JornalOGlobo Segundo estudiosos de acontecimentos bÌblicos n„o foi Caim quem matou Abel e em funÁ„o disso a Globo investigou descobriu que se n„o foi o CORONAVÕRUS FOI BOLSONARO.;;;;;;;;
8200,@JornalOGlobo,@JornalOGlobo outro movimento pra tirar a atenÁ„o dos quase mil mortos nas ˙ltimas 24 h pelo corona.;;;;;;;;
"8232,@JornalOGlobo,""@JornalOGlobo Sucesso ao governador @helderbarbalho nessa luta di·ria para combater o coronavÌrus, e conseguir comprar novamente com Íxito os respiradores, que salvar· a vida de muitos.""";;;;;;;;
"8357,@JornalOGlobo,""@JornalOGlobo Senhores do Grupo da Rede Globo. ";;;;;;;;
;;;;;;;;
Quantos funcion·rios da sua empresa faleceram de coronavÌrus? ;;;;;;;;
;;;;;;;;
"SÛ falta incluir na sua pauta jornalÌstica esta matÈria.""";;;;;;;;
"8375,@JornalOGlobo,""@JornalOGlobo O bebÍ de 8 meses idade para ter diabetes, problema no coraÁ„o,  se recuperava de cirurgia, tinha c‚ncer,  press„o alta... morreu de de corona mesmo?""";;;;;;;;
8429,@JornalOGlobo,@JornalOGlobo Capit„o Corona na frigideira?;;;;;;;;
"8457,@JornalOGlobo,""@JornalOGlobo NÛis È a crise do corona, vocÍs È a crise da falta da """"verba"""" que o JB cortou nÈ O Globo?""";;;;;;;;
"8467,@JornalOGlobo,""@JornalOGlobo Academias: trocas de secreÁıes mesmo com a higienizaÁ„o, contato, lotaÁ„o, pessoas nas ruas... Sabemos que uma das grandes redes de academia do paÌ≠s financiou a sua campanha e que vocÍ sÛ est· retribuindo o investimento, mas ignorar a mortalidade do corona por polÌtica È demais.""";;;;;;;;
8576,@JornalOGlobo,@JornalOGlobo AtÈ porque isso vai ajudar a combater o coronavÌrus.;;;;;;;;
8584,@JornalOGlobo,@luiz_ressaca @JornalOGlobo Quer dizer que o Brasil se resume nessa bosta de corona??? Acho otima a proposta ate pq isso È uma aberraÁ„o destruidora como um vÌrus. Incentivada ainda por governantes sem vergonha.;;;;;;;;
8587,@JornalOGlobo,@twittzendo @JornalOGlobo Qurr dizer q Tudo no Brasil se resume a essa bosta de corona???;;;;;;;;
8600,@JornalOGlobo,@JornalOGlobo E o CORONAVIRUS solto por ai e nada. que coisa.;;;;;;;;
8606,@JornalOGlobo,@JornalOGlobo T· na cara que  esse psicopata nunca foi infectado  com o  corona  sen„o  j· teria  mostrado o resultado  esse safado  mentiroso;;;;;;;;
"8612,@JornalOGlobo,""@JornalOGlobo Ele n„o  pode mandar um pedido pro legislativo, por causa que tem que resolver o problema do coronavÌrus, mas o STF pode legislar È liberar ideologia de gÍnero como fizeram .";;;;;;;;
"STF decidiu executivo sÛ tem que enviar dinheiro, ent„o  cobrem dos governadores de vcs.""";;;;;;;;
"8636,@JornalOGlobo,""@eduardojoserj @MicheleCalazan1 @JornalOGlobo Se vc n„o se cuidar, o Corona vai te pegar.""";;;;;;;;
8656,@JornalOGlobo,@JornalOGlobo Aproveita e traz a vacina cubana contra o corona;;;;;;;;
"8718,@JornalOGlobo,""@JohnSthefani @Bezerra143_lu @alinealp @JornalOGlobo Do bem nada, n„o quer se expor ao corona, oq faz dele um agiota frio e calculista""";;;;;;;;
