,usuario,texto;;;
"1087,@JanainaDoBrasil,""@JanainaDoBrasil Uma pandemia, os caras torrando dinheiro que deveria ser destinado ao combate do corona em respiradores superfaturados e hospitais de campanha fajutos e a imprensa e afins minimizando isso, para atacar o PR? Qtos poderiam ter sido salvos se não fosse a ganância desses corruptos?""";;;
1121,@JanainaDoBrasil,@JanainaDoBrasil Depois de contrair o Corona a senhora esta mais lucidağŸ¤ª https://t.co/lp6DdWMAn6;;;
"1157,@JanainaDoBrasil,""@MesquitaAlinne @JanainaDoBrasil Nossaaa tira msm, milhoes desviados da saúde mata mais q corona e xingamentos faz o que? O máximo mata se raiva... justificativa da imbecilidade.""";;;
"1199,@JanainaDoBrasil,""@JanainaDoBrasil Vc foi eleita deputada estadual,  se for para falar sobre o governo deveria ter saído como deputada Federal, não vejo nenhum comentário sobre o corona no estado mais atingido, se não lutar por SP, renuncie ou abra mão de seu altÃ­ssimo salário, cara deputada ESTADUAL.""";;;
1440,@JanainaDoBrasil,@johnykleber1969 @JanainaDoBrasil Se quer que volta o lula né! Ele disse que seria uma sorte vc pegar o corona ğŸ¤£ğŸ¤£ğŸ¤£;;;
"1501,@JanainaDoBrasil,""@JanainaDoBrasil Covidão ?! É isso mesmo! É o dinheiro público que estão levando na carona do corona pelos governadores, seus apoiadores e prefeitos.""";;;
"1512,@JanainaDoBrasil,""@JanainaDoBrasil Tem muuuita coisa errada na condução desta pandemia. No Brasil, só em Maio, unicamente por problemas cardÃ­acos foram 27.947 mortes (fonte site da SBC). Mais de 127 mil desde Janeiro.  Sem contar outros motivos. Pelo Corona, desde o inicio da Pandemia,  23.622 (fonte site MS).""";;;
"1583,@JanainaDoBrasil,""@JanainaDoBrasil Ansiosa para chegar a vez do governador de São Paulo. Aquele janotinha genocida disfarçado de bom moço, tem que ir para cadeia. Por inflar óbitos e desvio de dinheiro do combate a coronavírus.";;;
"Doria é o chefe de todos os governadores safadeza.""";;;
"1618,@JanainaDoBrasil,""@2017Junia @CFidelis87 @Eduardo80760204 @JanainaDoBrasil O oportinismo deles nao existiria se os bolsonaristas soubessem votar. Mas é o esperado já que apoiam o presidente considerado uma aberraçao pelo mundo inteiro, comaparado a lideres que mandam beber vodka pra se curar de corona virus""";;;
"1626,@JanainaDoBrasil,""@knalquestionese @JanainaDoBrasil Concordo plenamente , Jana querida vc e inteligente e capaz de fazer muito pelo nosso amado e sofrido Brasil , olha a roubalheira que está em Sp, gente estão saqueando sp e o Brasil por causa do corona , sai do foco do Bolsonaro que um dia em um momento que vc precisava foi amiga""";;;
"1636,@JanainaDoBrasil,""@JanainaDoBrasil Se seguissem o seu exemplo... Tava todo mundo pa rua afora cum os cabelo esgandaiado......";;;
não é hora de brincar de matusalém....;;;
O corona tá pegando até doido em camisa de força....;;;
Na próxima candidata pra Sansão da isentolandia....;;;
"Tmj""";;;
1671,@JanainaDoBrasil,@Bolsonaro038 @JanainaDoBrasil Ela  está  apavorada  com  o  vírus corona.  Ou talvez  eu esteja errado!   seja ele  Bolsonaro!   o melhor  presidente do Brasil;;;
"1794,@JanainaDoBrasil,""@o_antagonista @JanainaDoBrasil Ela está perdidinha, né? Ou se faz de doida e protege o Biroliro ou se faz de maluca e silencia pra não ser contra o capitão corona https://t.co/bs6ujwISCi""";;;
"1868,@JanainaDoBrasil,""@JanainaDoBrasil Isso mesmo, o presidente se acha o mito graças aos lambe-botas! Enquanto isso o corona é que está mitando neste desgoverno:";;;
"https://t.co/FPEoGw9t0D""";;;
"1885,@JanainaDoBrasil,""@JanainaDoBrasil Querer todo mundo armado para o Brasil virar uma guerra civil, sem mencionar que não houve interesse pelos doentes de corona. Acha mesmo que se reelege?""";;;
1962,@JanainaDoBrasil,@DeniseNacci @CHRISTIANARAKA1 @cauemacris @vanderleimacris @JanainaDoBrasil não tem vacina contra corona mas contra tucaina já  somos vacinados.;;;
2050,@JanainaDoBrasil,@JanainaDoBrasil O corona te fez mal;;;
"2068,@JanainaDoBrasil,""@mjmacul_lima @JanainaDoBrasil Acho que depois do corona , deve ter mudado os neurônios, será que acontece isso ?ğŸ˜…""";;;
"2293,@JanainaDoBrasil,""@JanainaDoBrasil Concordo ";;;
Acho q as vezes vc mede politicos pela sua régua de boa fé e está vendo q eles nao tem;;;
Por ex.  Dória;;;
Vejo despreparo mas muito amor sincero pelo BR por parte do JB;;;
Os filhos não são fáceis;;;
Um está na rachadinha;;;
"Mas entre corona e resfriadinho convivo melhor com e resfri""";;;
"2354,@JanainaDoBrasil,""@ricardomelojr1 @JanainaDoBrasil Se o assunto é corona, fala com sei governador sobre isso, minha filha!""";;;
2452,@JanainaDoBrasil,@9425015bnn @JanainaDoBrasil A lcho que foi o coronavírus.;;;
"2465,@JanainaDoBrasil,""@JanainaDoBrasil O ministro da educação não disse nada demais. Expressou sua opinião sobre o congresso. Ministros de senadores e deputados e vereadores são vagabundos. Eu posso expressar minha opinião.";;;
"O salles , a situação é diferente. Ele sugeriu aproveitar o corona para violar a lei.""";;;
"2530,@JanainaDoBrasil,""@A_Skalderbeg @_Bruna_Campos @JanainaDoBrasil De fato, antes do corona, tínhamos outras pragas... Lula, Dilma, PT... Nossa guerra agora é outra. É contra o vírus chinês!!! Ah... E que bom que não passa fome... Ao contrário dos nossos irmãos cubanos, venezuelanos, que vivem em uma """"demôniocracia""""!!!""";;;
"2577,@JanainaDoBrasil,""@joaovalemartins @JanainaDoBrasil Ah para vocês que gostam de defender direito de bandido, a justiça por conta do coronavírus mandou soltar milhares deles, aproveita e leva uns para sua casa, concordo com  Abraham Weintraub e Damares, não falo oque penso,pois os ditadores poderam marcar me prender kkkk""";;;
"2587,@JanainaDoBrasil,""@JanainaDoBrasil E gerou toda uma crise desnecessária, em um momento muito delicado de corona. Como se o governo já não fosse atacado o suficiente. Foi, no mínimo, irresponsável da parte do ex ministro da justiça...""";;;
"2666,@JanainaDoBrasil,""@JanainaDoBrasil A cada dia vc muda sua opinião. Uma hora quer a queda do presidente, outra quer ele reeleito. Para muitos é difÍcil acreditar, Bolsonaro será reeleito, sabe graças a quem ?? coronavírus, pode da print e me cobrar. Vc só quer se manter assim como Joice entre outros traí­ras.""";;;
"2788,@JanainaDoBrasil,""@JanainaDoBrasil Janaína o presidente falou que tem uma rede de informação particular, isso é espionagem, tem gente falando em aprovar MPs aproveitando o Corona (que cretino!), Damares fala em prender Governadores e Prefeito, o da educação em prender Ministros do STF, onde foi bom pro Bolsonaro?""";;;
"2810,@JanainaDoBrasil,""@JanainaDoBrasil E deixou bem claro para aqueles que queriam trancar o Presidente por causa do Corona, Que ele vai onde quiser com o povo ou sem o povo. ğŸ˜ Com o virus ou sem o virus!!!""";;;
2848,@JanainaDoBrasil,@A_Skalderbeg @CeciliaKremp @JanainaDoBrasil Sabemos sim o que é facismo o Lula deu um exemplo no video sobre o Corona esses dias.;;;
"2882,@JanainaDoBrasil,""@JanainaDoBrasil @JanainaDoBrasil , aproveita que a mídia está focada em falar do corona e exclui aqueles twitters que vc vangloriava o @SF_Moro sobre sua saí­da. E aproveita tbem e pede desculpa pro @jairbolsonaro por não ter aceito o cargo de vice.""";;;
"2883,@JanainaDoBrasil,""@JanainaDoBrasil @JanainaDoBrasil , aproveita que a mídia está focada em falar do corona e exclui aqueles twitters que vc vangloriava o @SF_Moro sobre sua saí­da. E aproveita tbem e pede desculpa pro @jairbolsonaro por não ter aceito o cargo de vice.""";;;
2920,@JanainaDoBrasil,@SouOpinador @JanainaDoBrasil Sério era o ladrão dando graças a Deus pelo coronavírus....esse sim era bommmm;;;
3056,@JanainaDoBrasil,@JanainaDoBrasil Dizem que o coronavírus pode atacar o cerébro.Será?;;;
"3094,@JanainaDoBrasil,""@MANOGUESI @JanainaDoBrasil também achei essa fala, assustadora!! ";;;
Querendo fazer tudo por baixo dos panos.;;;
"Já que no momento o foco é o coronavírus.""";;;
3332,@JanainaDoBrasil,@JanainaDoBrasil O Corona já atingiu teu cerébro.;;;
3333,@JanainaDoBrasil,@MoondogZ @JanainaDoBrasil Felizmente tem o corona diz o seu Amo Lula;;;
3349,@JanainaDoBrasil,@JanainaDoBrasil Então quem.é médico que tá errado? E tu que é advogada que entende do assunto? Se fosse mesmo eficiente esse remédio contra o corona..tu achas mesmo q todos os q estão na frente recebendo doentes todos os dias não queriam q tudo isso acabasse logo? Faça-me o favor né?;;;
"5126,@JanainaDoBrasil,""@JanainaDoBrasil Oi querida, parece que vc não quer divulgar o que tomou pra se curar no corona.. será que se entrassem com uma ação, vc falaria?! Vc é uma imunda, hipocrita!""";;;
"5246,@JanainaDoBrasil,""@JanainaDoBrasil Tu não tem mais direito de achar nada, aliás como você disse que ainda tem efeitos do coronavírus no seu organismo e não se sente bem porque não está em isolamento total? Vai catar coquinho mulher""";;;
"5280,@JanainaDoBrasil,""@JanainaDoBrasil @xicograziano Muito suspeito, porque quando surgiu as primeiras denúncias ele ficou 15 dias afastado por corona, quinze dias fora do noticiário, e agora com escândalo que levou a demissão do secretário de saúde, aparece uma denúncia contra á polícia Federal. A mesma que investiga o governador.""";;;
"5324,@JanainaDoBrasil,""@Mauro_Ros6 @JanainaDoBrasil Ela se alinha de manhã, desalinha no almoço, reconsidera na janta e realinha ao dormir, só pra acordar mais desalinhada q o próprio cabelo.";;;
O importante é que ela está sempre de guarda p/ previnir a volta do PT.;;;
"não sei como ela ainda não viu o plano diabólico do PT c/ o corona.""";;;
"5392,@JanainaDoBrasil,""@JanainaDoBrasil Deputada, tem algo errado com você ultimamente! Tá se sentindo bem? Escapou do Corona para se contaminar com o vírus do Bolsolavismo? não acha que tem militado em favor do PR que há pouco queria tirar da Presidência? Acho que vai ser mais uma decepção política. Triste isso!""";;;
"6198,@JanainaDoBrasil,""@JanainaDoBrasil amada, vou perguntar o mesmo que fiz ao Macris.";;;
"Se sua mãezinha estivesse c corona , a Sra escolheria o respirador do Doria ou a cloroquina do Bolsonaro?#ForaDoria . Menos palanque e mais atitude amada !!""";;;
6256,@JanainaDoBrasil,@JanainaDoBrasil Porque vc não critica o Dória? Porque vc não falou bravamente contra o carnaval? Vc sabe que o povo estrapola nessas festas. Acha que o corona chegou aqui depois do carnaval? E essa coisa de rodÃ­zio e metrô cheio????? Vc só enxerga o que quer?;;;
6284,@JanainaDoBrasil,@JanainaDoBrasil Janaina eu tenho um família que trabalha na área da saúde e disse que o corona provoca várias tromboses no pulmão;;;
"6300,@JanainaDoBrasil,""@JanainaDoBrasil Gostaria de fazer um questionamento a Sra deputada, se por ventura viesse a contrair o corona (não desejo isto) e tivesse que escolher um tratamento qual seria ?";;;
;;;
#NOME?;;;
- não tomar nada;;;
"- Tomar outro medicamento.""";;;
"6321,@JanainaDoBrasil,""@JanainaDoBrasil @gcorttes Pelo jeito você entende muito de coronavírus e muito pouco, ou quase nada, de doença mental. Acho que você deveria conversar com um especialista em Psiquiatria. Pense nisso, pode te ajudar bastante.""";;;
"6374,@JanainaDoBrasil,""@jorge_wam @JanainaDoBrasil Agora, com o transporte público lotado meu amigo corona pode se espalhar rapidamente... https://t.co/aR5Rb7lo5i""";;;
"6395,@JanainaDoBrasil,""@JanainaDoBrasil se vc tiver coronavírus,aliás é um vírus que não foi o Bolsonaro q implantou no Brasil,vc sabe q foi a china comunista né? Vc arrisca tomar hidroxicloroquina? Ou vc prefere morrer bebendo agua com dipirona igual o pessoal do disk covid19 orienta fazer?Toma agua e espera a morte?""";;;
6463,@JanainaDoBrasil,@JanainaDoBrasil Agora queria que vc fosse a vice. Tô defendendo o impeachment como o Mourão. Se fosse vc estáva na rua com corona e tudo.;;;
"6651,@JanainaDoBrasil,""@Lucian_Milhatti @Renancout @PPicoloto @Ricardohmoreir1 @JanainaDoBrasil Nem com vc foi, doido. Mas qer começar um debate saudável? Bora lá. Me apresente provas (de fontes confiaveis) de qe a cloroquina realmente tem efeito contra o corona""";;;
"6676,@JanainaDoBrasil,""@JanainaDoBrasil Uai, descabelada, a Sra. deve estar feliz por dentro e fingindo preocupação. Afinal, o amado lÃ­der - jajá pf - com o apoio e incentivo de seus liderados, está cumprindo aquilo que o Guru(?) Orvalho de Cavalo ordenou: DESTRUIR TUDO! Parabéns, a Sra. e sua trupe merecem um Corona""";;;
"6832,@JanainaDoBrasil,""@JanainaDoBrasil A pessoa tem lupus eritematoso toma hidroxicloroquina,tem artrose ou artrite toma hidroxicloroquina, a pessoa mora onde há incidência de malária toma hidroxicloroquina. Mas se a pessoa estiver com corona aí­ a hidroxicloroquina é perigosa.Mete o pé cara de coveiro.""";;;
"7136,@JanainaDoBrasil,""@Madalen24653040 Ooooo, @JanainaDoBrasil , apoie o Joãozinho Tranca Ruas para ele conseguir 220 mil doentes do corona, fofa!";;;
"Aconselhe-o a proibir veículos para todos usarem ônibus e metrô ao mesmo tempo.""";;;
"7144,@JanainaDoBrasil,""É curioso ouvir a @JanainaDoBrasil falando que """"O Brasil está entrando numa guerra, contra um inimigo invisível..."""". Na verdade, Janaína, o Brasil travou uma pseudo guerra desde a criação do país republicano: contra o comunismo. Só que diferente do corona, ele não existe.""";;;
"7191,@JanainaDoBrasil,""@JanainaDoBrasil Deputada, concordo em td que escreveu, mas te peço que intervenha junto ao prefeito p q retire esse rodÃ­zio louco pq está superlotando o transporte público e as pessoas dá periferia são as q mais sofrerão c as contaminações. A partir de 25/05 aguarde um surto de corona. ğŸ˜”""";;;
"7360,@JanainaDoBrasil,""@JanainaDoBrasil Logo os campeões do corona serão os US e o Brasil. A demissão do Mandetta foi um ato de insanidade. O Mandetta estava super entrosado, super motivado, tiram ele e colocam no seu lugar o """"soneca"""". A  China provou que o covid-19 pode ser controlado, é  seguir o exemplo dela.""";;;
"7482,@JanainaDoBrasil,""@Altemir0l @jdoriajr @cauemacris @brunocovas @JanainaDoBrasil Muito pelo contrário. Isso é tentativa desesperada de ASSASSINAR MAIS PESSOAS para aumentar a estatística do Corona.";;;
;;;
#ReageSP;;;
;;;
"#DoriaNaCadeia""";;;
"7520,@JanainaDoBrasil,""@mdentinho @tiagosandman @realcarlossilva @JanainaDoBrasil Lembre-se q da facada até o coronavírus, nenhum presidente na história da república, passou seus primeiros 1,5 ano, desarmando bombas e conflitos 24 hs por dia. É um enfrentamento constante ao sistema, uma guerra na busca da libertação do povo da ignorância, dos juros e assalto.""";;;
"7544,@JanainaDoBrasil,""@JanainaDoBrasil Precisamos trocar os elementos de lá de dentro , trocar os ministros.";;;
Neles o corona não  pega ?;;;
"Ah !! São  falsos ... não  são de verdade  ?? Por isso NÃO  pegam o bicho ??  DESGRAÇADOS ...""";;;
"7586,@JanainaDoBrasil,""@JanainaDoBrasil Bruno BURRO !!ğŸ˜¡ğŸ˜¡ğŸ˜¡ Joga o povo no metro , afinal nos carros pode pegar corona ğŸ¤®ğŸ¤®ğŸ¤®ğŸ¤®ğŸ¤®""";;;
"7588,@JanainaDoBrasil,""Salvo conduto para erros relacionados ao combate do coronavírus? Mais uma que o Bolsonaro apronta. ";;;
"@cirogomes @senadorhumberto @JanainaDoBrasil @barbaragancia https://t.co/Xba854o0vu""";;;
"7619,@JanainaDoBrasil,""@JanainaDoBrasil CARACA! Em que mundo a amada vive? Estamos falando de uma ditadura comunista que mandou prender os médicos que ameaçaram divulgar o corona virus, q até hj esconde dados da doença. Acho impossível q a inteligencia da Sra se limite a isso. Se preocupe com os 180 M que o gov gastou.""";;;
7675,@JanainaDoBrasil,@JanainaDoBrasil E o exame de corona do presidente? Tudo ok?;;;
"7714,@JanainaDoBrasil,""@DinoDebochado @JanainaDoBrasil Ela já deu piti­ em março antes de sumir para se cuidar do corona. Honestamente, acho que ela vai optar pelo afastamento do pr""";;;
"7719,@JanainaDoBrasil,""@Mac2019USA @JanainaDoBrasil Se o resultado for lombrigas, nunca mais a imprensa vai falar de coronavírus.""";;;
"7978,@JanainaDoBrasil,""@JanainaDoBrasil Janaína, parabéns! Foi uma postagem lúcida. O brasileiro está cansado de tanta confusão. Muita guerra de EGOS. Já não basta está desgraça de corona, dólar a seis reais, todo dia uma briga. O brasileiro vai morrer de stress.""";;;
"8107,@JanainaDoBrasil,""@JanainaDoBrasil O problema minha cara deputada, é que o ministro é um homem sério, e está mandando o general Pazuello investigar os gastos dos governos estaduais em relação ao coronavírus.... isso é pisar no calo de muito governador pilantra... como o daqui do PI.. bom dia a Senhora.""";;;
"8143,@JanainaDoBrasil,""@JanainaDoBrasil Temos que mudar essa cultura de querer ganhar vantagens em tudo. Para quem ganhou o corona voucher sem precisar, é tão corrupto quanto a esses polÍticos que saquearam a nossa pátria.""";;;
8302,@JanainaDoBrasil,@JanainaDoBrasil O coronavírus;;;
"8303,@JanainaDoBrasil,""@JanainaDoBrasil Quem  ganha é o pico do Corona, daqui a uns 10 dias veremos a elevação de casos, de gente pobre, trabalhadora e sofrida, que tem que pegar busão lotado e com alto risco de contaminação para ganhar seu ganha pão.""";;;
"8318,@JanainaDoBrasil,""@JanainaDoBrasil O dinheiro que corruptos que embolsam do nosso dinheiro, esses não vem a público não né? Se a senhora conseguir acabar com as arbitrariedades do Governo do seu estado e do roubo do dinheiro destinado Ã s vÃ­timas do coronavírus estará fazendo um ótimo serviço.""";;;
8481,@JanainaDoBrasil,@JanainaDoBrasil Jura? Corona tá ajudando na troca de máscara né?;;;
"8482,@JanainaDoBrasil,""@sarahlalevi @ThalesHorta @JanainaDoBrasil Sabe que as pessoas podem se curar naturalmente de Corona, não sabe? O uso da cloroquina não cura ninguém sem comprovação.""";;;
"8547,@JanainaDoBrasil,""@RenataBelisqui_ @mamuscula @JanainaDoBrasil Gadinho gosta do presidente , corona não escolhe o gado também será atingido com a doença aí­ quero ver se presidente vai salvar essa raça ,""";;;
"8562,@JanainaDoBrasil,""@JanainaDoBrasil e também tem que se saber se os testes estão tudo normal ou com defeitos né, porque mamão tem corona, TANZÃNIA REVÚ TESTES DE CORONAVÍRUS APÃ“S BODE E MAMÃO TESTAREM POSITIVO""";;;
"8572,@JanainaDoBrasil,""@sarahlalevi @ThalesHorta @JanainaDoBrasil Muita coisa haver. Afinal, se o virus sofre mutação um estudo anterior não tem validade alguma.";;;
É como nos dois videos do Varella,que um é antes de se conhecer o Corona e outro bem depois.;;;
"Mas insistem em usar o antigo pq valida a ideia que eles querem vender, correto?""";;;
"8579,@JanainaDoBrasil,""@GisCilli @_gdwaifu @ThalesHorta @JanainaDoBrasil não é simples assim! Se fosse, era muito fácil! Com certeza, vc tomou uma dosagem baixa! Segundo as pesquisas, a dosagem alta para o tratamento do corona tem efeitos colaterais e o resultado não é satisfatório!""";;;
"8625,@JanainaDoBrasil,""@flavio_gui @JanainaDoBrasil """"Ah nao pra comparar com o Temer pq ele nao fez nada"""". As medidas liberais como Pec do teto q fizeram o Pib sair de -3,3 pra 1,3% nao foram nada? Depois ele fala q a despesa subiu por causa do corona, com despesas de transporte de brasileiros.""";;;
"8639,@JanainaDoBrasil,""@JanainaDoBrasil @ricardopaichie1 Amada agora estamos preocupados com a sua beleza, aproveite que o salão de beleza foi considerado como serviço essencial e vai cuidar do seu pijuimm pq o Corona não perdoa nem cabelo!ğŸ¤·ğŸ»â€â™€ï¸ğŸ’…ğŸ»ğŸ’‡ğŸ»â€â™€ï¸""";;;
"8645,@JanainaDoBrasil,""@JanainaDoBrasil Liberar a hidroxicloroquina ,amada. Afinal o que a senhora tomou quando esteve com corona virus?? dipirona?""";;;
"8647,@JanainaDoBrasil,""@JanainaDoBrasil Creio que criou-se um clima de """"impeachment"""" a qualquer custo e devido a crise do corona que ocasionou uma crise economica mundial, estão querendo culpar o presidente por tudo de ruim que acontece no pais. Infelizmente se o Pr solta um peido, é uma bomba atômica.""";;;
"8731,@JanainaDoBrasil,""@sarahlalevi @ThalesHorta @JanainaDoBrasil A cloroquina tá em pesquisa há quanto tempo? 3 meses. Quantos países já atestar que ela tem """"efeitos negativos""""? 6 mais afetados pelo Corona.";;;
"Nem os chineses que estudaram ela afirmam sua eficácia, e olha que eles foram os primeiros a usa-la, né?""";;;
"8806,@JanainaDoBrasil,""@JanainaDoBrasil Os bolsopatas querem um ministro que diga que corona é invenção da extrema imprensa, que caixões estão vazios e o trabalho liberta...""";;;
"8812,@JanainaDoBrasil,""@JanainaDoBrasil Parabéns Ministro Nelson Teich, não bastam coletivas diárias, no estabelecimento de condutas visando a saúde pública (combate Ã  pandemia do Corona SARSCov-2 ou Covid-19), são fundamentais estudos estatÃ­sticos analÃ­ticos aliados aos padrões epidemiológicos. https://t.co/tmhW3mkyCe""";;;
"8813,@JanainaDoBrasil,""@JanainaDoBrasil Parabéns Ministro Nelson Teich, não bastam coletivas diárias, no estabelecimento de condutas visando a saúde pública (combate Ã  pandemia do Corona SARSCov-2 ou Covid-19), são fundamentais estudos estatÃ­sticos analÃ­ticos aliados aos padrões epidemiológicos. https://t.co/ovXo7N6W6M""";;;
8818,@JanainaDoBrasil,@JanainaDoBrasil Quero alguém que tenha um plano claro e objetivo para diminuir o impacto do corona no Brasil. É pedir muito?;;;
"8837,@JanainaDoBrasil,""@JanainaDoBrasil não passa pela cabeça que estes governadores já deviam este dinheiro para o PCC, OU alguém pensa que eles estão mandando o corona de graça.""";;;
8847,@JanainaDoBrasil,@Jouberth19 @JanainaDoBrasil É só falsificar uma receita médica e comprar. Toma dois por dia até terminar a pandemia e vc não pega corona.;;;
"8849,@JanainaDoBrasil,""@JanainaDoBrasil Assista ao vídeo e compartilhe com os governadores. O porque do coronavírus. ";;;
"https://t.co/uxmwjJNTsB""";;;
"8895,@JanainaDoBrasil,""@brunuxxcunha @JanainaDoBrasil Supositório de cloroquina para todos os Bolsominions, eu apoio, já garanta o seu, é preventivo, enfia no ğŸ‘ŒğŸ» e sai na rua, o corona nem chega perto. ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ https://t.co/IkpWmBQMf5""";;;
8958,@JanainaDoBrasil,@JanainaDoBrasil Vc é fiscal do coronavírus? Amada Janaína olha pelo estado q te elegeu. Deixa de ser neurótica.;;;
"9092,@JanainaDoBrasil,""@JanainaDoBrasil Tomara que o presidente Trump puna exemplarmente os comunistas chineses que ferraram com o mundo.";;;
"Corona chinês""";;;
"9100,@JanainaDoBrasil,""@JanainaDoBrasil Janaina, coronavírus é a galinha dos ovos de ouro. ";;;
"Aqui no Ceará d @CamiloSantanaCE  estão fazendo compras milionárias d """"respiradores"""" em EMPRESAS FANTASMAS. Cm valor unitário de 234 M. O povo tá morrendo, não tm atendimento nos hospitais e upas. Já perdi muita gente conhecida""";;;
"9159,@JanainaDoBrasil,""@JanainaDoBrasil Lunática! Vc está defendendo o regime mais nefasto do mundo! Responsável pela morte de mais de 70 milhões de pessoas que nos dias atuais desapareceu com jornalistas que denunciaram o coronavírus e suas consequências! É isso que vc defende? Imoral, hipócrita e sem propósito""";;;
"9205,@JanainaDoBrasil,""@JanainaDoBrasil Da nome aos corruptos @JanainaDoBrasil , qnd é pra criticar @jairbolsonaro ,vc enfatiza cada sÃ­laba do nome do presidente,  agora vc poe os culpados dos mais de 11 mil mortos por CORONA no oculto, ou essa indignação é so um """"FAZ DE CONTA""""? #FechadoComBolsolnaro #coronavirus""";;;
